file,FFT_1
date,2020-Jun-23 17:02:11.404002
desc,
note,
ch_name,Ch2
ch_type,Auto Spectrum
x_unit,Hz
y_unit,g^2
window,Hann,1.000000e+000
weighting,None
detection,rms
overall,3.813525e-001 rms
ref_ch_name,
ref_ch_id,
ref_y_unit,
db_ref,1.000000e+000
slice,Off,0.000000e+000,
rpm,0.000000e+000
time,2020-Jun-23 17:03:11.804002
data
x,y,y(dB)
6.350000e+002,2.134198e-006,-1.134153e+002
6.362500e+002,9.474977e-005,-8.046844e+001
6.375000e+002,1.432140e-005,-9.688029e+001
6.387500e+002,2.915988e-005,-9.070429e+001
6.400000e+002,3.194242e-005,-8.991264e+001
6.412500e+002,7.212299e-007,-1.228385e+002
6.425000e+002,1.638200e-004,-7.571266e+001
6.437500e+002,4.861177e-004,-6.626517e+001
6.450000e+002,7.900225e-005,-8.204721e+001
6.462500e+002,1.069245e-005,-9.941845e+001
6.475000e+002,1.634296e-005,-9.573338e+001
6.487500e+002,5.623284e-005,-8.500020e+001
6.500000e+002,2.723480e-005,-9.129752e+001
6.512500e+002,1.162071e-004,-7.869534e+001
6.525000e+002,3.019263e-005,-9.040198e+001
6.537500e+002,2.619416e-004,-7.163591e+001
6.550000e+002,2.066798e-004,-7.369404e+001
6.562500e+002,2.843537e-004,-7.092282e+001
6.575000e+002,1.139965e-004,-7.886217e+001
6.587500e+002,2.637297e-005,-9.157682e+001
6.600000e+002,8.395446e-007,-1.215191e+002
6.612500e+002,1.194145e-005,-9.845886e+001
6.625000e+002,9.156783e-005,-8.076514e+001
6.637500e+002,7.821466e-005,-8.213424e+001
6.650000e+002,8.579425e-006,-1.013308e+002
6.662500e+002,1.812432e-006,-1.148348e+002
6.675000e+002,4.564879e-006,-1.068114e+002
6.687500e+002,1.856773e-006,-1.146248e+002
6.700000e+002,2.814755e-005,-9.101119e+001
6.712500e+002,4.958865e-005,-8.609235e+001
6.725000e+002,6.225349e-005,-8.411673e+001
6.737500e+002,5.365467e-005,-8.540785e+001
6.750000e+002,3.674481e-005,-8.869608e+001
6.762500e+002,2.322836e-005,-9.267963e+001
6.775000e+002,5.498049e-006,-1.051958e+002
6.787500e+002,1.208921e-004,-7.835204e+001
6.800000e+002,1.051316e-004,-7.956534e+001
6.812500e+002,6.286684e-005,-8.403157e+001
6.825000e+002,9.195261e-005,-8.072872e+001
6.837500e+002,2.862466e-005,-9.086519e+001
6.850000e+002,8.799811e-005,-8.111053e+001
6.862500e+002,2.142865e-004,-7.338011e+001
6.875000e+002,7.243219e-006,-1.028014e+002
6.887500e+002,3.775679e-005,-8.846010e+001
6.900000e+002,3.063321e-005,-9.027615e+001
6.912500e+002,4.658389e-005,-8.663528e+001
6.925000e+002,4.293832e-005,-8.734310e+001
6.937500e+002,8.082057e-005,-8.184956e+001
6.950000e+002,6.066205e-005,-8.434166e+001
6.962500e+002,3.598545e-006,-1.088775e+002
6.975000e+002,2.553836e-005,-9.185614e+001
6.987500e+002,1.884482e-005,-9.449616e+001
7.000000e+002,1.438556e-005,-9.684147e+001
7.012500e+002,2.072651e-005,-9.366948e+001
7.025000e+002,4.983791e-005,-8.604880e+001
7.037500e+002,6.606363e-006,-1.036008e+002
7.050000e+002,8.842829e-006,-1.010682e+002
7.062500e+002,5.190648e-005,-8.569557e+001
7.075000e+002,1.974840e-004,-7.408936e+001
7.087500e+002,2.081678e-004,-7.363173e+001
7.100000e+002,2.758282e-005,-9.118723e+001
7.112500e+002,6.051462e-005,-8.436279e+001
7.125000e+002,1.505182e-004,-7.644822e+001
7.137500e+002,3.324049e-005,-8.956665e+001
7.150000e+002,6.448838e-004,-6.381037e+001
7.162500e+002,1.278522e-003,-5.786583e+001
7.175000e+002,1.175349e-004,-7.859666e+001
7.187500e+002,1.381771e-005,-9.719128e+001
7.200000e+002,6.449337e-005,-8.380970e+001
7.212500e+002,1.065393e-004,-7.944981e+001
7.225000e+002,2.189146e-005,-9.319450e+001
7.237500e+002,4.657795e-007,-1.266364e+002
7.250000e+002,2.849021e-005,-9.090609e+001
7.262500e+002,5.845992e-005,-8.466284e+001
7.275000e+002,3.472923e-005,-8.918610e+001
7.287500e+002,4.482017e-006,-1.069705e+002
7.300000e+002,1.511336e-005,-9.641278e+001
7.312500e+002,1.318104e-004,-7.760101e+001
7.325000e+002,3.971168e-005,-8.802163e+001
7.337500e+002,2.846512e-005,-9.091374e+001
7.350000e+002,1.012431e-004,-7.989269e+001
7.362500e+002,7.050391e-005,-8.303574e+001
7.375000e+002,1.265713e-006,-1.179533e+002
7.387500e+002,1.041954e-005,-9.964303e+001
7.400000e+002,3.129596e-005,-9.009023e+001
7.412500e+002,2.741302e-005,-9.124086e+001
7.425000e+002,1.690565e-005,-9.543936e+001
7.437500e+002,1.021868e-005,-9.981210e+001
7.450000e+002,8.754774e-006,-1.011551e+002
7.462500e+002,2.532693e-006,-1.119284e+002
7.475000e+002,1.473028e-006,-1.166358e+002
7.487500e+002,5.612365e-006,-1.050171e+002
7.500000e+002,3.415574e-005,-8.933073e+001
7.512500e+002,4.248946e-005,-8.743438e+001
7.525000e+002,8.582817e-006,-1.013274e+002
7.537500e+002,1.534528e-006,-1.162805e+002
7.550000e+002,1.395327e-006,-1.171065e+002
7.562500e+002,5.569738e-005,-8.508330e+001
7.575000e+002,1.141787e-004,-7.884830e+001
7.587500e+002,3.574260e-005,-8.893628e+001
7.600000e+002,4.830811e-005,-8.631960e+001
7.612500e+002,5.302122e-005,-8.551101e+001
7.625000e+002,2.135101e-006,-1.134116e+002
7.637500e+002,8.780660e-007,-1.211295e+002
7.650000e+002,2.787217e-006,-1.110966e+002
7.662500e+002,8.170504e-006,-1.017550e+002
7.675000e+002,2.212291e-005,-9.310315e+001
7.687500e+002,7.975150e-005,-8.196522e+001
7.700000e+002,9.381496e-005,-8.055456e+001
7.712500e+002,2.854052e-005,-9.089076e+001
7.725000e+002,4.374542e-007,-1.271813e+002
7.737500e+002,9.546356e-005,-8.040325e+001
7.750000e+002,1.477535e-003,-5.660925e+001
7.762500e+002,1.074233e-003,-5.937803e+001
7.775000e+002,2.827726e-006,-1.109713e+002
7.787500e+002,2.283418e-004,-7.282829e+001
7.800000e+002,3.859889e-004,-6.826850e+001
7.812500e+002,2.408128e-004,-7.236641e+001
7.825000e+002,3.545239e-005,-8.900709e+001
7.837500e+002,1.371933e-005,-9.725334e+001
7.850000e+002,6.538523e-005,-8.369041e+001
7.862500e+002,6.928787e-005,-8.318686e+001
7.875000e+002,3.031137e-005,-9.036789e+001
7.887500e+002,1.364635e-005,-9.729967e+001
7.900000e+002,2.365806e-005,-9.252042e+001
7.912500e+002,8.019298e-006,-1.019173e+002
7.925000e+002,1.670789e-005,-9.554157e+001
7.937500e+002,5.834211e-005,-8.468036e+001
7.950000e+002,7.191606e-005,-8.286348e+001
7.962500e+002,8.085509e-005,-8.184585e+001
7.975000e+002,4.448220e-005,-8.703628e+001
7.987500e+002,8.420687e-005,-8.149305e+001
8.000000e+002,1.702319e-004,-7.537918e+001
8.012500e+002,6.885126e-006,-1.032418e+002
8.025000e+002,1.950979e-005,-9.419495e+001
8.037500e+002,1.465283e-004,-7.668157e+001
8.050000e+002,1.038925e-003,-5.966832e+001
8.062500e+002,4.684136e-004,-6.658741e+001
8.075000e+002,1.138648e-004,-7.887221e+001
8.087500e+002,5.170558e-004,-6.572925e+001
8.100000e+002,2.561607e-004,-7.182975e+001
8.112500e+002,4.422292e-005,-8.708705e+001
8.125000e+002,4.083962e-005,-8.777837e+001
8.137500e+002,6.617803e-005,-8.358572e+001
8.150000e+002,3.955066e-005,-8.805693e+001
8.162500e+002,9.269747e-006,-1.006586e+002
8.175000e+002,2.809439e-005,-9.102761e+001
8.187500e+002,2.646239e-004,-7.154742e+001
8.200000e+002,8.615015e-005,-8.129488e+001
8.212500e+002,3.193049e-005,-8.991589e+001
8.225000e+002,1.331147e-005,-9.751548e+001
8.237500e+002,1.490404e-006,-1.165339e+002
8.250000e+002,1.584140e-005,-9.600413e+001
8.262500e+002,9.544756e-006,-1.004047e+002
8.275000e+002,1.575937e-005,-9.604922e+001
8.287500e+002,4.249774e-005,-8.743268e+001
8.300000e+002,1.895401e-005,-9.444598e+001
8.312500e+002,1.427950e-005,-9.690574e+001
8.325000e+002,3.695704e-005,-8.864606e+001
8.337500e+002,6.506299e-005,-8.373332e+001
8.350000e+002,1.751201e-004,-7.513328e+001
8.362500e+002,4.210343e-005,-8.751365e+001
8.375000e+002,1.803925e-005,-9.487563e+001
8.387500e+002,2.046451e-005,-9.377997e+001
8.400000e+002,1.541784e-005,-9.623953e+001
8.412500e+002,2.549393e-006,-1.118713e+002
8.425000e+002,3.476526e-005,-8.917709e+001
8.437500e+002,4.483091e-005,-8.696845e+001
8.450000e+002,1.321347e-005,-9.757966e+001
8.462500e+002,2.035283e-005,-9.382750e+001
8.475000e+002,3.076031e-005,-9.024019e+001
8.487500e+002,5.139032e-006,-1.057824e+002
8.500000e+002,4.699968e-006,-1.065581e+002
8.512500e+002,5.550190e-007,-1.251138e+002
8.525000e+002,3.851088e-007,-1.282883e+002
8.537500e+002,6.596609e-006,-1.036136e+002
8.550000e+002,1.174110e-005,-9.860582e+001
8.562500e+002,4.661989e-006,-1.066286e+002
8.575000e+002,2.995859e-006,-1.104696e+002
8.587500e+002,1.341199e-005,-9.745013e+001
8.600000e+002,3.201195e-006,-1.098938e+002
8.612500e+002,4.554563e-007,-1.268311e+002
8.625000e+002,6.231219e-008,-1.441085e+002
8.637500e+002,1.423369e-005,-9.693365e+001
8.650000e+002,6.107426e-005,-8.428284e+001
8.662500e+002,4.523747e-005,-8.689003e+001
8.675000e+002,3.388071e-005,-8.940095e+001
8.687500e+002,2.674963e-005,-9.145364e+001
8.700000e+002,5.974085e-006,-1.044746e+002
8.712500e+002,7.141870e-008,-1.429238e+002
8.725000e+002,6.454938e-007,-1.238022e+002
8.737500e+002,3.802315e-006,-1.083990e+002
8.750000e+002,1.120130e-005,-9.901463e+001
8.762500e+002,1.881864e-005,-9.450823e+001
8.775000e+002,2.455154e-005,-9.219843e+001
8.787500e+002,4.635914e-007,-1.266773e+002
8.800000e+002,1.303264e-005,-9.769935e+001
8.812500e+002,2.190418e-005,-9.318946e+001
8.825000e+002,6.479872e-006,-1.037687e+002
8.837500e+002,2.085127e-006,-1.136174e+002
8.850000e+002,1.420392e-005,-9.695183e+001
8.862500e+002,2.673674e-006,-1.114578e+002
8.875000e+002,5.787157e-006,-1.047507e+002
8.887500e+002,2.454204e-005,-9.220179e+001
8.900000e+002,1.909033e-005,-9.438373e+001
8.912500e+002,1.339463e-005,-9.746138e+001
8.925000e+002,4.204273e-006,-1.075262e+002
8.937500e+002,1.875309e-005,-9.453854e+001
8.950000e+002,5.721761e-005,-8.484941e+001
8.962500e+002,1.589566e-004,-7.597443e+001
8.975000e+002,6.010373e-005,-8.442197e+001
8.987500e+002,4.918667e-005,-8.616305e+001
9.000000e+002,9.050452e-005,-8.086659e+001
9.012500e+002,1.315751e-004,-7.761653e+001
9.025000e+002,3.662384e-005,-8.872472e+001
9.037500e+002,1.582950e-005,-9.601066e+001
9.050000e+002,2.723720e-004,-7.129675e+001
9.062500e+002,4.465957e-004,-6.700171e+001
9.075000e+002,7.350765e-005,-8.267335e+001
9.087500e+002,4.029349e-005,-8.789530e+001
9.100000e+002,8.636505e-005,-8.127324e+001
9.112500e+002,5.315639e-005,-8.548889e+001
9.125000e+002,1.201792e-005,-9.840341e+001
9.137500e+002,1.454004e-004,-7.674869e+001
9.150000e+002,1.321325e-005,-9.757981e+001
9.162500e+002,3.253078e-005,-8.975411e+001
9.175000e+002,2.196858e-006,-1.131640e+002
9.187500e+002,2.851433e-005,-9.089874e+001
9.200000e+002,1.518772e-005,-9.637015e+001
9.212500e+002,2.471633e-006,-1.121403e+002
9.225000e+002,2.783491e-006,-1.111082e+002
9.237500e+002,1.573976e-006,-1.160600e+002
9.250000e+002,2.647874e-005,-9.154205e+001
9.262500e+002,4.813650e-005,-8.635051e+001
9.275000e+002,1.823332e-005,-9.478269e+001
9.287500e+002,1.032362e-005,-9.972336e+001
9.300000e+002,2.525619e-006,-1.119526e+002
9.312500e+002,2.156058e-006,-1.133268e+002
9.325000e+002,6.982244e-006,-1.031201e+002
9.337500e+002,5.274020e-007,-1.255572e+002
9.350000e+002,2.805349e-005,-9.104026e+001
9.362500e+002,2.240370e-005,-9.299360e+001
9.375000e+002,3.003139e-006,-1.104485e+002
9.387500e+002,2.971197e-006,-1.105414e+002
9.400000e+002,2.020651e-005,-9.389017e+001
9.412500e+002,2.342594e-005,-9.260606e+001
9.425000e+002,2.037139e-005,-9.381959e+001
9.437500e+002,3.981134e-006,-1.079999e+002
9.450000e+002,7.556497e-006,-1.024336e+002
9.462500e+002,1.027811e-005,-9.976173e+001
9.475000e+002,7.736877e-006,-1.022287e+002
9.487500e+002,4.711853e-006,-1.065362e+002
9.500000e+002,3.553073e-006,-1.089879e+002
9.512500e+002,7.341719e-006,-1.026840e+002
9.525000e+002,3.036297e-005,-9.035311e+001
9.537500e+002,2.811880e-005,-9.102006e+001
9.550000e+002,5.652752e-005,-8.495480e+001
9.562500e+002,1.552721e-005,-9.617813e+001
9.575000e+002,7.157130e-006,-1.029052e+002
9.587500e+002,1.762946e-005,-9.507522e+001
9.600000e+002,4.710173e-005,-8.653926e+001
9.612500e+002,6.466039e-005,-8.378723e+001
9.625000e+002,3.458896e-005,-8.922125e+001
9.637500e+002,5.010898e-005,-8.600169e+001
9.650000e+002,1.152631e-004,-7.876620e+001
9.662500e+002,4.496010e-005,-8.694345e+001
9.675000e+002,2.286775e-006,-1.128155e+002
9.687500e+002,3.373227e-006,-1.094391e+002
9.700000e+002,5.940094e-006,-1.045241e+002
9.712500e+002,3.438156e-006,-1.092735e+002
9.725000e+002,1.313447e-006,-1.176318e+002
9.737500e+002,6.704842e-006,-1.034722e+002
9.750000e+002,7.270751e-006,-1.027684e+002
9.762500e+002,6.351700e-006,-1.039422e+002
9.775000e+002,2.442682e-007,-1.322427e+002
9.787500e+002,1.212654e-005,-9.832526e+001
9.800000e+002,8.305679e-006,-1.016125e+002
9.812500e+002,8.356922e-006,-1.015591e+002
9.825000e+002,1.179559e-005,-9.856560e+001
9.837500e+002,1.232115e-004,-7.818697e+001
9.850000e+002,8.428569e-005,-8.148492e+001
9.862500e+002,1.323236e-006,-1.175673e+002
9.875000e+002,7.012349e-006,-1.030827e+002
9.887500e+002,3.637899e-006,-1.087830e+002
9.900000e+002,1.053974e-006,-1.195434e+002
9.912500e+002,7.375522e-006,-1.026441e+002
9.925000e+002,1.150464e-005,-9.878254e+001
9.937500e+002,4.829922e-005,-8.632120e+001
9.950000e+002,5.482038e-005,-8.522116e+001
9.962500e+002,3.009165e-006,-1.104311e+002
9.975000e+002,9.531736e-006,-1.004166e+002
9.987500e+002,4.296860e-006,-1.073370e+002
1.000000e+003,1.120666e-005,-9.901048e+001
1.001250e+003,8.893372e-007,-1.210187e+002
1.002500e+003,3.747309e-005,-8.852561e+001
1.003750e+003,1.090787e-003,-5.924520e+001
1.005000e+003,1.185525e-003,-5.852178e+001
1.006250e+003,2.453647e-005,-9.220376e+001
1.007500e+003,1.114951e-005,-9.905488e+001
1.008750e+003,3.317019e-006,-1.095850e+002
1.010000e+003,4.622466e-006,-1.067025e+002
1.011250e+003,6.161966e-006,-1.042056e+002
1.012500e+003,1.614302e-003,-5.584030e+001
1.013750e+003,1.709190e-002,-3.534419e+001
1.015000e+003,1.046901e-002,-3.960189e+001
1.016250e+003,1.080558e-004,-7.932703e+001
1.017500e+003,1.973262e-005,-9.409631e+001
1.018750e+003,3.503521e-006,-1.091099e+002
1.020000e+003,1.117593e-006,-1.190343e+002
1.021250e+003,1.268184e-005,-9.793635e+001
1.022500e+003,4.783080e-004,-6.640585e+001
1.023750e+003,3.376711e-003,-4.943012e+001
1.025000e+003,1.353704e-003,-5.736953e+001
1.026250e+003,1.047997e-005,-9.959280e+001
1.027500e+003,2.817766e-006,-1.110019e+002
1.028750e+003,2.677520e-007,-1.314453e+002
1.030000e+003,5.024327e-006,-1.059784e+002
1.031250e+003,4.226665e-006,-1.074800e+002
1.032500e+003,6.000142e-005,-8.443677e+001
1.033750e+003,1.791265e-004,-7.493681e+001
1.035000e+003,4.741016e-005,-8.648257e+001
1.036250e+003,4.087211e-006,-1.077715e+002
1.037500e+003,8.583920e-006,-1.013263e+002
1.038750e+003,1.318089e-006,-1.176011e+002
1.040000e+003,1.219884e-006,-1.182736e+002
1.041250e+003,3.889353e-007,-1.282025e+002
1.042500e+003,1.819002e-006,-1.148033e+002
1.043750e+003,2.224886e-005,-9.305384e+001
1.045000e+003,1.844463e-005,-9.468260e+001
1.046250e+003,9.670961e-006,-1.002906e+002
1.047500e+003,7.446361e-006,-1.025611e+002
1.048750e+003,1.377569e-006,-1.172177e+002
1.050000e+003,1.255179e-005,-9.802589e+001
1.051250e+003,3.433355e-006,-1.092856e+002
1.052500e+003,1.028504e-005,-9.975588e+001
1.053750e+003,7.794490e-007,-1.221642e+002
1.055000e+003,7.838935e-006,-1.021149e+002
1.056250e+003,1.021288e-005,-9.981703e+001
1.057500e+003,2.144936e-005,-9.337171e+001
1.058750e+003,5.064848e-006,-1.059087e+002
1.060000e+003,5.861936e-006,-1.046392e+002
1.061250e+003,1.869988e-005,-9.456322e+001
1.062500e+003,3.899924e-005,-8.817888e+001
1.063750e+003,3.879600e-005,-8.822426e+001
1.065000e+003,2.902546e-005,-9.074442e+001
1.066250e+003,1.426302e-005,-9.691577e+001
1.067500e+003,2.468680e-006,-1.121507e+002
1.068750e+003,1.433967e-005,-9.686922e+001
1.070000e+003,5.269619e-006,-1.055644e+002
1.071250e+003,3.164953e-006,-1.099927e+002
1.072500e+003,5.251848e-006,-1.055938e+002
1.073750e+003,6.556223e-005,-8.366693e+001
1.075000e+003,4.107064e-005,-8.772937e+001
1.076250e+003,3.146273e-006,-1.100441e+002
1.077500e+003,4.372672e-006,-1.071851e+002
1.078750e+003,1.381872e-005,-9.719065e+001
1.080000e+003,1.673906e-006,-1.155254e+002
1.081250e+003,1.338112e-006,-1.174702e+002
1.082500e+003,1.405643e-006,-1.170425e+002
1.083750e+003,2.747977e-006,-1.112197e+002
1.085000e+003,2.549032e-006,-1.118725e+002
1.086250e+003,4.521772e-007,-1.268938e+002
1.087500e+003,4.586371e-007,-1.267706e+002
1.088750e+003,6.153357e-007,-1.242178e+002
1.090000e+003,3.200659e-006,-1.098952e+002
1.091250e+003,4.904516e-006,-1.061881e+002
1.092500e+003,2.027091e-005,-9.386253e+001
1.093750e+003,8.695497e-006,-1.012141e+002
1.095000e+003,5.017158e-009,-1.659908e+002
1.096250e+003,5.132333e-007,-1.257937e+002
1.097500e+003,8.260638e-006,-1.016597e+002
1.098750e+003,2.043372e-006,-1.137931e+002
1.100000e+003,1.803410e-006,-1.148781e+002
1.101250e+003,7.891474e-006,-1.020568e+002
1.102500e+003,2.430412e-005,-9.228640e+001
1.103750e+003,1.850550e-005,-9.465399e+001
1.105000e+003,7.153756e-006,-1.029093e+002
1.106250e+003,2.215705e-005,-9.308976e+001
1.107500e+003,9.041906e-006,-1.008748e+002
1.108750e+003,4.395253e-006,-1.071403e+002
1.110000e+003,3.561213e-006,-1.089680e+002
1.111250e+003,6.617586e-006,-1.035860e+002
1.112500e+003,1.195352e-005,-9.845009e+001
1.113750e+003,5.122362e-006,-1.058106e+002
1.115000e+003,1.263245e-006,-1.179702e+002
1.116250e+003,5.844527e-006,-1.046650e+002
1.117500e+003,1.944200e-006,-1.142252e+002
1.118750e+003,3.328378e-006,-1.095553e+002
1.120000e+003,2.593072e-007,-1.317237e+002
1.121250e+003,1.412030e-006,-1.170031e+002
1.122500e+003,5.645330e-007,-1.249662e+002
1.123750e+003,2.080506e-006,-1.136366e+002
1.125000e+003,1.321497e-006,-1.175787e+002
1.126250e+003,3.053121e-007,-1.303051e+002
1.127500e+003,6.323523e-007,-1.239808e+002
1.128750e+003,2.673151e-006,-1.114595e+002
1.130000e+003,6.913764e-006,-1.032057e+002
1.131250e+003,2.051401e-005,-9.375899e+001
1.132500e+003,6.789237e-005,-8.336358e+001
1.133750e+003,7.633430e-005,-8.234561e+001
1.135000e+003,9.074432e-007,-1.208436e+002
1.136250e+003,5.694037e-006,-1.048916e+002
1.137500e+003,1.074845e-006,-1.193731e+002
1.138750e+003,5.092920e-008,-1.458607e+002
1.140000e+003,3.301674e-006,-1.096253e+002
1.141250e+003,7.631041e-006,-1.023483e+002
1.142500e+003,1.321083e-005,-9.758140e+001
1.143750e+003,1.784472e-005,-9.496981e+001
1.145000e+003,2.300004e-006,-1.127654e+002
1.146250e+003,1.947126e-007,-1.342121e+002
1.147500e+003,2.721476e-007,-1.313039e+002
1.148750e+003,7.192839e-006,-1.028620e+002
1.150000e+003,3.865818e-005,-8.825517e+001
1.151250e+003,3.420543e-005,-8.931810e+001
1.152500e+003,8.840931e-007,-1.210700e+002
1.153750e+003,7.537209e-006,-1.024558e+002
1.155000e+003,1.345727e-006,-1.174209e+002
1.156250e+003,3.278982e-006,-1.096852e+002
1.157500e+003,9.745455e-006,-1.002240e+002
1.158750e+003,8.475033e-006,-1.014372e+002
1.160000e+003,1.011153e-004,-7.990366e+001
1.161250e+003,7.143307e-005,-8.292201e+001
1.162500e+003,1.043564e-004,-7.962962e+001
1.163750e+003,1.255722e-004,-7.802213e+001
1.165000e+003,9.942058e-006,-1.000505e+002
1.166250e+003,3.942592e-006,-1.080844e+002
1.167500e+003,7.674565e-007,-1.222989e+002
1.168750e+003,4.412204e-006,-1.071069e+002
1.170000e+003,4.567261e-006,-1.068069e+002
1.171250e+003,1.168704e-005,-9.864591e+001
1.172500e+003,5.224053e-005,-8.563985e+001
1.173750e+003,1.562643e-005,-9.612280e+001
1.175000e+003,1.393294e-006,-1.171191e+002
1.176250e+003,2.425476e-006,-1.123041e+002
1.177500e+003,1.096879e-006,-1.191968e+002
1.178750e+003,1.090464e-005,-9.924777e+001
1.180000e+003,3.220442e-005,-8.984169e+001
1.181250e+003,9.618791e-006,-1.003376e+002
1.182500e+003,3.035542e-006,-1.103553e+002
1.183750e+003,5.575768e-006,-1.050739e+002
1.185000e+003,5.097685e-006,-1.058525e+002
1.186250e+003,4.440070e-007,-1.270522e+002
1.187500e+003,2.308717e-006,-1.127326e+002
1.188750e+003,1.534954e-005,-9.627809e+001
1.190000e+003,3.563066e-005,-8.896352e+001
1.191250e+003,3.935117e-006,-1.081008e+002
1.192500e+003,3.034071e-004,-7.035949e+001
1.193750e+003,2.982030e-004,-7.050976e+001
1.195000e+003,3.368164e-006,-1.094521e+002
1.196250e+003,1.072832e-005,-9.938936e+001
1.197500e+003,7.888220e-006,-1.020604e+002
1.198750e+003,2.315019e-005,-9.270891e+001
1.200000e+003,3.504304e-005,-8.910797e+001
1.201250e+003,2.198456e-005,-9.315764e+001
1.202500e+003,3.369626e-005,-8.944837e+001
1.203750e+003,2.589363e-005,-9.173614e+001
1.205000e+003,4.607546e-005,-8.673061e+001
1.206250e+003,3.903617e-005,-8.817066e+001
1.207500e+003,9.297812e-006,-1.006324e+002
1.208750e+003,8.964461e-005,-8.094952e+001
1.210000e+003,1.518253e-004,-7.637312e+001
1.211250e+003,1.874157e-005,-9.454388e+001
1.212500e+003,6.400120e-006,-1.038762e+002
1.213750e+003,2.215026e-005,-9.309242e+001
1.215000e+003,4.269324e-005,-8.739282e+001
1.216250e+003,6.298357e-005,-8.401545e+001
1.217500e+003,5.476625e-005,-8.522974e+001
1.218750e+003,7.130984e-005,-8.293701e+001
1.220000e+003,4.347255e-005,-8.723570e+001
1.221250e+003,1.207177e-005,-9.836458e+001
1.222500e+003,9.409147e-005,-8.052900e+001
1.223750e+003,1.700511e-005,-9.538841e+001
1.225000e+003,1.491359e-006,-1.165284e+002
1.226250e+003,1.690616e-006,-1.154391e+002
1.227500e+003,7.973208e-006,-1.019673e+002
1.228750e+003,1.686544e-005,-9.546005e+001
1.230000e+003,1.271819e-005,-9.791149e+001
1.231250e+003,9.093126e-005,-8.082574e+001
1.232500e+003,4.314534e-005,-8.730132e+001
1.233750e+003,3.385725e-005,-8.940697e+001
1.235000e+003,6.074229e-005,-8.433018e+001
1.236250e+003,2.008008e-005,-9.394469e+001
1.237500e+003,3.103437e-007,-1.301631e+002
1.238750e+003,4.620728e-006,-1.067058e+002
1.240000e+003,8.673521e-006,-1.012361e+002
1.241250e+003,1.393831e-005,-9.711580e+001
1.242500e+003,8.677746e-007,-1.212319e+002
1.243750e+003,1.059177e-006,-1.195006e+002
1.245000e+003,1.495011e-007,-1.365071e+002
1.246250e+003,3.438182e-006,-1.092734e+002
1.247500e+003,3.675043e-006,-1.086948e+002
1.248750e+003,4.536131e-007,-1.268663e+002
1.250000e+003,2.416691e-007,-1.323356e+002
1.251250e+003,3.894418e-005,-8.819115e+001
1.252500e+003,1.033920e-004,-7.971026e+001
1.253750e+003,5.046196e-005,-8.594072e+001
1.255000e+003,3.724277e-005,-8.857916e+001
1.256250e+003,8.065376e-006,-1.018675e+002
1.257500e+003,1.190697e-005,-9.848397e+001
1.258750e+003,2.864381e-005,-9.085939e+001
1.260000e+003,3.255837e-005,-8.974675e+001
1.261250e+003,4.269210e-005,-8.739305e+001
1.262500e+003,2.520484e-005,-9.197032e+001
1.263750e+003,1.161941e-005,-9.869632e+001
1.265000e+003,5.906496e-007,-1.245734e+002
1.266250e+003,1.499244e-005,-9.648255e+001
1.267500e+003,3.161805e-005,-9.000130e+001
1.268750e+003,1.023265e-005,-9.980024e+001
1.270000e+003,2.242904e-006,-1.129838e+002
1.271250e+003,7.622872e-006,-1.023576e+002
1.272500e+003,4.230975e-006,-1.074712e+002
1.273750e+003,1.410172e-005,-9.701456e+001
1.275000e+003,2.316851e-005,-9.270204e+001
1.276250e+003,1.708514e-005,-9.534763e+001
1.277500e+003,9.026178e-006,-1.008899e+002
1.278750e+003,3.702494e-006,-1.086301e+002
1.280000e+003,3.317723e-007,-1.295832e+002
1.281250e+003,2.585704e-005,-9.174842e+001
1.282500e+003,1.909330e-004,-7.438238e+001
1.283750e+003,7.341272e-005,-8.268457e+001
1.285000e+003,7.582971e-008,-1.424032e+002
1.286250e+003,5.693719e-006,-1.048921e+002
1.287500e+003,4.792825e-006,-1.063882e+002
1.288750e+003,2.526083e-006,-1.119510e+002
1.290000e+003,2.472168e-006,-1.121384e+002
1.291250e+003,1.054912e-006,-1.195357e+002
1.292500e+003,4.997937e-006,-1.060242e+002
1.293750e+003,1.848061e-006,-1.146657e+002
1.295000e+003,3.538164e-006,-1.090244e+002
1.296250e+003,1.571035e-005,-9.607628e+001
1.297500e+003,6.005164e-006,-1.044295e+002
1.298750e+003,9.670098e-007,-1.202914e+002
1.300000e+003,5.029450e-007,-1.259696e+002
1.301250e+003,3.568965e-006,-1.089492e+002
1.302500e+003,1.851356e-005,-9.465020e+001
1.303750e+003,7.769172e-006,-1.021925e+002
1.305000e+003,9.558966e-006,-1.003918e+002
1.306250e+003,4.088083e-005,-8.776961e+001
1.307500e+003,2.828590e-005,-9.096860e+001
1.308750e+003,6.275150e-006,-1.040475e+002
1.310000e+003,6.769417e-006,-1.033890e+002
1.311250e+003,2.058524e-004,-7.372888e+001
1.312500e+003,5.921561e-004,-6.455128e+001
1.313750e+003,1.266519e-004,-7.794777e+001
1.315000e+003,1.353833e-005,-9.736870e+001
1.316250e+003,7.799261e-006,-1.021589e+002
1.317500e+003,2.513373e-006,-1.119949e+002
1.318750e+003,1.102952e-006,-1.191489e+002
1.320000e+003,2.675649e-006,-1.114514e+002
1.321250e+003,7.006315e-006,-1.030902e+002
1.322500e+003,1.218902e-005,-9.828063e+001
