file,FFT_1
date,2020-Jun-23 17:02:11.404002
desc,
note,
ch_name,Ch3
ch_type,Auto Spectrum
x_unit,Hz
y_unit,g^2
1.425000e+002,4.188549e-006,-1.075587e+002
1.437500e+002,1.326503e-007,-1.375458e+002
1.450000e+002,2.083530e-006,-1.136240e+002
1.462500e+002,3.439269e-006,-1.092707e+002
1.475000e+002,2.065499e-007,-1.336995e+002
1.487500e+002,5.550163e-007,-1.251139e+002
1.500000e+002,1.605085e-006,-1.158900e+002
1.512500e+002,1.379008e-006,-1.172087e+002
1.525000e+002,1.059320e-006,-1.194995e+002
1.537500e+002,2.211352e-006,-1.131068e+002
1.550000e+002,4.566469e-006,-1.068084e+002
1.562500e+002,4.188062e-006,-1.075597e+002
1.575000e+002,1.480137e-006,-1.165940e+002
1.587500e+002,8.694701e-006,-1.012149e+002
1.600000e+002,8.388030e-006,-1.015268e+002
1.612500e+002,1.499478e-005,-9.648120e+001
1.625000e+002,7.309776e-006,-1.027219e+002
1.637500e+002,7.345796e-007,-1.226792e+002
1.650000e+002,1.185302e-006,-1.185234e+002
1.662500e+002,2.788147e-007,-1.310937e+002
1.675000e+002,1.008779e-006,-1.199241e+002
1.687500e+002,2.180660e-006,-1.132282e+002
1.700000e+002,8.803748e-007,-1.211066e+002
1.712500e+002,1.882698e-007,-1.345044e+002
1.725000e+002,1.603296e-006,-1.158997e+002
1.737500e+002,2.062919e-006,-1.137104e+002
1.750000e+002,1.291781e-006,-1.177762e+002
1.762500e+002,1.355377e-006,-1.173588e+002
1.775000e+002,4.791229e-007,-1.263911e+002
1.787500e+002,7.910360e-007,-1.220361e+002
1.800000e+002,2.851071e-007,-1.308998e+002
1.812500e+002,2.344349e-007,-1.325996e+002
1.825000e+002,1.412519e-007,-1.370001e+002
1.837500e+002,1.608293e-007,-1.358727e+002
1.850000e+002,7.484341e-007,-1.225169e+002
1.862500e+002,8.397944e-008,-1.415165e+002
1.875000e+002,1.121769e-006,-1.190019e+002
1.887500e+002,9.326678e-007,-1.206055e+002
1.900000e+002,1.368801e-006,-1.172732e+002
1.912500e+002,5.294584e-007,-1.255234e+002
1.925000e+002,7.059012e-008,-1.430251e+002
1.937500e+002,9.972471e-008,-1.400239e+002
1.950000e+002,2.504522e-006,-1.120255e+002
1.962500e+002,1.733953e-006,-1.152193e+002
1.975000e+002,1.006164e-009,-1.799466e+002
1.987500e+002,1.569193e-007,-1.360865e+002
2.000000e+002,1.291726e-007,-1.377766e+002
2.012500e+002,5.754487e-008,-1.447999e+002
2.025000e+002,2.677337e-007,-1.314459e+002
2.037500e+002,1.141326e-006,-1.188518e+002
2.050000e+002,6.255633e-007,-1.240746e+002
2.062500e+002,1.303947e-007,-1.376948e+002
2.075000e+002,6.316728e-007,-1.239902e+002
2.087500e+002,9.564373e-007,-1.203869e+002
2.100000e+002,3.974495e-007,-1.280144e+002
2.112500e+002,3.880970e-006,-1.082212e+002
2.125000e+002,2.382443e-006,-1.124595e+002
2.137500e+002,1.340254e-006,-1.174563e+002
2.150000e+002,5.442523e-006,-1.052840e+002
2.162500e+002,1.886586e-006,-1.144865e+002
2.175000e+002,3.803151e-007,-1.283971e+002
2.187500e+002,3.041866e-006,-1.103372e+002
2.200000e+002,1.409162e-006,-1.170208e+002
2.212500e+002,8.031270e-008,-1.419043e+002
2.225000e+002,2.141481e-007,-1.333857e+002
2.237500e+002,4.106013e-006,-1.077316e+002
2.250000e+002,2.131434e-006,-1.134266e+002
2.262500e+002,1.230730e-007,-1.381967e+002
2.275000e+002,4.908469e-007,-1.261811e+002
2.287500e+002,5.421068e-007,-1.253183e+002
2.300000e+002,7.710571e-007,-1.222583e+002
2.312500e+002,4.477348e-007,-1.269796e+002
2.325000e+002,1.003751e-006,-1.199675e+002
2.337500e+002,2.297669e-006,-1.127742e+002
2.350000e+002,1.255144e-006,-1.180261e+002
2.362500e+002,1.776950e-006,-1.150065e+002
2.375000e+002,1.670091e-006,-1.155452e+002
2.387500e+002,5.773411e-007,-1.247714e+002
2.400000e+002,1.958861e-007,-1.341599e+002
2.412500e+002,3.412156e-007,-1.293394e+002
2.425000e+002,1.021241e-006,-1.198174e+002
2.437500e+002,1.958302e-006,-1.141624e+002
2.450000e+002,1.242091e-006,-1.181169e+002
2.462500e+002,6.344222e-007,-1.239524e+002
2.475000e+002,3.327073e-007,-1.295588e+002
2.487500e+002,2.090864e-006,-1.135935e+002
2.500000e+002,2.850290e-006,-1.109022e+002
2.512500e+002,2.166790e-006,-1.132837e+002
2.525000e+002,4.213371e-006,-1.075074e+002
2.537500e+002,3.356874e-006,-1.094813e+002
2.550000e+002,4.982281e-008,-1.460514e+002
2.562500e+002,6.931662e-007,-1.231833e+002
2.575000e+002,1.867118e-007,-1.345766e+002
2.587500e+002,1.556337e-007,-1.361579e+002
2.600000e+002,3.340667e-007,-1.295233e+002
2.612500e+002,1.256940e-006,-1.180137e+002
2.625000e+002,2.640862e-006,-1.115651e+002
2.637500e+002,1.443208e-006,-1.168134e+002
2.650000e+002,1.605536e-006,-1.158876e+002
2.662500e+002,3.974793e-006,-1.080137e+002
2.675000e+002,8.460347e-007,-1.214522e+002
2.687500e+002,5.976649e-007,-1.244708e+002
2.700000e+002,4.433950e-007,-1.270642e+002
2.712500e+002,2.428576e-007,-1.322930e+002
2.725000e+002,7.273678e-007,-1.227649e+002
2.737500e+002,4.869658e-007,-1.262500e+002
2.750000e+002,1.316326e-007,-1.376127e+002
2.762500e+002,5.581139e-007,-1.250655e+002
2.775000e+002,9.082874e-008,-1.408355e+002
2.787500e+002,6.553312e-008,-1.436708e+002
2.800000e+002,2.329555e-007,-1.326545e+002
2.812500e+002,1.023345e-006,-1.197996e+002
2.825000e+002,8.142216e-006,-1.017851e+002
2.837500e+002,6.638989e-006,-1.035580e+002
2.850000e+002,7.440961e-007,-1.225674e+002
2.862500e+002,7.042336e-008,-1.430457e+002
2.875000e+002,2.110476e-007,-1.335124e+002
2.887500e+002,4.200533e-007,-1.275339e+002
2.900000e+002,5.265761e-007,-1.255708e+002
2.912500e+002,1.042091e-006,-1.196419e+002
2.925000e+002,8.485495e-007,-1.214265e+002
2.937500e+002,8.898013e-008,-1.410141e+002
2.950000e+002,1.271307e-007,-1.379150e+002
2.962500e+002,4.595300e-007,-1.267537e+002
2.975000e+002,4.686442e-006,-1.065831e+002
2.987500e+002,6.268063e-006,-1.040573e+002
3.000000e+002,9.031383e-007,-1.208849e+002
3.012500e+002,2.105810e-006,-1.135316e+002
3.025000e+002,9.067238e-006,-1.008505e+002
3.037500e+002,1.502561e-006,-1.164634e+002
3.050000e+002,5.723019e-007,-1.248475e+002
3.062500e+002,1.859641e-006,-1.146114e+002
3.075000e+002,3.285688e-006,-1.096675e+002
3.087500e+002,5.413451e-006,-1.053305e+002
3.100000e+002,5.317220e-006,-1.054863e+002
3.112500e+002,1.428585e-005,-9.690188e+001
3.125000e+002,2.421903e-005,-9.231687e+001
3.137500e+002,3.061054e-006,-1.102826e+002
3.150000e+002,9.558761e-007,-1.203920e+002
3.162500e+002,1.477239e-006,-1.166110e+002
3.175000e+002,6.274226e-006,-1.040488e+002
3.187500e+002,6.829056e-007,-1.233128e+002
3.200000e+002,3.747216e-006,-1.085258e+002
3.212500e+002,5.290378e-005,-8.553027e+001
3.225000e+002,4.857687e-005,-8.627141e+001
3.237500e+002,5.560993e-006,-1.050970e+002
3.250000e+002,5.874972e-006,-1.046199e+002
3.262500e+002,2.614630e-006,-1.116518e+002
3.275000e+002,1.805710e-005,-9.486704e+001
3.287500e+002,2.333731e-005,-9.263898e+001
3.300000e+002,1.358299e-006,-1.173401e+002
3.312500e+002,1.731899e-005,-9.522955e+001
3.325000e+002,6.846707e-006,-1.032904e+002
3.337500e+002,1.602420e-007,-1.359045e+002
3.350000e+002,4.669885e-008,-1.466139e+002
3.362500e+002,3.482371e-007,-1.291625e+002
3.375000e+002,6.556150e-007,-1.236670e+002
3.387500e+002,4.008574e-007,-1.279402e+002
3.400000e+002,7.034023e-007,-1.230559e+002
3.412500e+002,3.238406e-006,-1.097934e+002
3.425000e+002,1.205464e-006,-1.183769e+002
3.437500e+002,2.363937e-006,-1.125273e+002
3.450000e+002,3.961476e-006,-1.080429e+002
3.462500e+002,3.203987e-006,-1.098862e+002
3.475000e+002,1.712201e-006,-1.153289e+002
3.487500e+002,1.660601e-006,-1.155947e+002
3.500000e+002,2.835398e-007,-1.309477e+002
3.512500e+002,4.169196e-006,-1.075990e+002
3.525000e+002,1.777749e-006,-1.150026e+002
3.537500e+002,8.844055e-007,-1.210670e+002
3.550000e+002,8.718621e-007,-1.211910e+002
3.562500e+002,1.683351e-006,-1.154765e+002
3.575000e+002,1.714245e-006,-1.153185e+002
3.587500e+002,1.948143e-006,-1.142076e+002
3.600000e+002,1.033743e-006,-1.197118e+002
3.612500e+002,1.533927e-006,-1.162839e+002
3.625000e+002,3.866783e-008,-1.482530e+002
3.637500e+002,2.869595e-008,-1.508436e+002
3.650000e+002,3.346522e-007,-1.295081e+002
3.662500e+002,8.988572e-007,-1.209262e+002
3.675000e+002,1.062332e-006,-1.194748e+002
3.687500e+002,1.462244e-006,-1.166996e+002
3.700000e+002,5.542119e-007,-1.251265e+002
3.712500e+002,9.519557e-007,-1.204277e+002
3.725000e+002,1.555517e-006,-1.161625e+002
3.737500e+002,2.194589e-006,-1.131729e+002
3.750000e+002,4.365111e-007,-1.272001e+002
3.762500e+002,3.041117e-006,-1.103393e+002
3.775000e+002,3.032145e-006,-1.103650e+002
3.787500e+002,6.698477e-007,-1.234805e+002
3.800000e+002,1.018549e-007,-1.398404e+002
3.812500e+002,9.476179e-007,-1.204673e+002
3.825000e+002,1.056520e-006,-1.195224e+002
3.837500e+002,5.210377e-007,-1.256626e+002
3.850000e+002,3.257275e-006,-1.097429e+002
3.862500e+002,1.151994e-005,-9.877100e+001
3.875000e+002,2.926067e-005,-9.067432e+001
3.887500e+002,1.369207e-005,-9.727062e+001
3.900000e+002,3.807894e-005,-8.838630e+001
3.912500e+002,1.272328e-004,-7.790802e+001
3.925000e+002,2.911719e-005,-9.071701e+001
3.937500e+002,1.587254e-006,-1.159871e+002
3.950000e+002,7.691319e-006,-1.022800e+002
3.962500e+002,6.103689e-007,-1.242882e+002
3.975000e+002,3.306034e-006,-1.096139e+002
3.987500e+002,6.370105e-006,-1.039171e+002
4.000000e+002,8.406551e-006,-1.015076e+002
4.012500e+002,8.196437e-006,-1.017275e+002
4.025000e+002,2.459145e-006,-1.121843e+002
4.037500e+002,7.495103e-007,-1.225044e+002
4.050000e+002,2.315165e-006,-1.127084e+002
4.062500e+002,8.681866e-006,-1.012277e+002
4.075000e+002,3.816885e-006,-1.083658e+002
4.087500e+002,9.899806e-007,-1.200875e+002
4.100000e+002,4.492314e-006,-1.069506e+002
4.112500e+002,2.100285e-006,-1.135544e+002
4.125000e+002,8.209397e-007,-1.217138e+002
4.137500e+002,2.693450e-006,-1.113938e+002
4.150000e+002,6.857302e-006,-1.032769e+002
4.162500e+002,1.351039e-005,-9.738664e+001
4.175000e+002,9.514608e-006,-1.004322e+002
4.187500e+002,1.198386e-005,-9.842807e+001
4.200000e+002,1.585780e-006,-1.159951e+002
4.212500e+002,1.181112e-005,-9.855418e+001
4.225000e+002,8.914587e-006,-1.009980e+002
4.237500e+002,2.205100e-006,-1.131314e+002
4.250000e+002,8.249068e-007,-1.216719e+002
4.262500e+002,1.755350e-005,-9.511273e+001
4.275000e+002,5.981832e-006,-1.044633e+002
4.287500e+002,2.281392e-005,-9.283600e+001
4.300000e+002,3.296794e-005,-8.963816e+001
4.312500e+002,1.437529e-005,-9.684766e+001
4.325000e+002,2.439896e-005,-9.225257e+001
4.337500e+002,7.929196e-006,-1.020154e+002
4.350000e+002,6.751151e-006,-1.034124e+002
4.362500e+002,2.068928e-005,-9.368509e+001
4.375000e+002,6.337778e-006,-1.039613e+002
4.387500e+002,2.361637e-005,-9.253574e+001
4.400000e+002,2.604426e-005,-9.168576e+001
4.412500e+002,2.045030e-005,-9.378601e+001
4.425000e+002,2.394628e-006,-1.124152e+002
4.437500e+002,9.026214e-006,-1.008899e+002
4.450000e+002,1.585324e-005,-9.599764e+001
4.462500e+002,6.550304e-005,-8.367477e+001
4.475000e+002,1.238517e-004,-7.814196e+001
4.487500e+002,8.749767e-006,-1.011601e+002
4.500000e+002,5.161859e-005,-8.574388e+001
4.512500e+002,2.922200e-005,-9.068580e+001
4.525000e+002,1.347106e-006,-1.174120e+002
4.537500e+002,3.574148e-005,-8.893655e+001
4.550000e+002,5.338654e-005,-8.545136e+001
4.562500e+002,5.052437e-006,-1.059300e+002
4.575000e+002,2.816571e-005,-9.100559e+001
4.587500e+002,1.339056e-005,-9.746403e+001
4.600000e+002,2.681813e-006,-1.114314e+002
4.612500e+002,3.743647e-005,-8.853410e+001
4.625000e+002,6.296145e-005,-8.401851e+001
4.637500e+002,3.728801e-005,-8.856862e+001
4.650000e+002,1.369034e-005,-9.727171e+001
4.662500e+002,3.321520e-006,-1.095733e+002
4.675000e+002,4.000372e-006,-1.079580e+002
4.687500e+002,1.567211e-005,-9.609745e+001
4.700000e+002,9.136624e-006,-1.007843e+002
4.712500e+002,1.230644e-005,-9.819735e+001
4.725000e+002,2.931025e-005,-9.065961e+001
4.737500e+002,2.642190e-005,-9.156072e+001
4.750000e+002,1.655395e-005,-9.562197e+001
4.762500e+002,1.563642e-005,-9.611725e+001
4.775000e+002,5.562938e-005,-8.509392e+001
4.787500e+002,6.474375e-005,-8.377604e+001
4.800000e+002,2.857481e-005,-9.088033e+001
4.812500e+002,1.138874e-005,-9.887049e+001
4.825000e+002,4.829279e-006,-1.063224e+002
4.837500e+002,1.113294e-006,-1.190678e+002
4.850000e+002,6.768225e-006,-1.033905e+002
4.862500e+002,4.946690e-005,-8.611371e+001
4.875000e+002,1.872997e-005,-9.454926e+001
4.887500e+002,4.889369e-005,-8.621494e+001
4.900000e+002,1.003947e-004,-7.996578e+001
4.912500e+002,3.399882e-005,-8.937072e+001
4.925000e+002,2.211339e-005,-9.310689e+001
4.937500e+002,3.667393e-006,-1.087129e+002
4.950000e+002,9.239847e-006,-1.006867e+002
4.962500e+002,7.423062e-005,-8.258834e+001
4.975000e+002,2.878909e-004,-7.081544e+001
4.987500e+002,2.056193e-005,-9.373872e+001
5.000000e+002,5.353916e-005,-8.542657e+001
5.012500e+002,2.247090e-004,-7.296759e+001
5.025000e+002,1.593275e-004,-7.595419e+001
5.037500e+002,1.989784e-004,-7.402388e+001
5.050000e+002,9.668635e-004,-6.029270e+001
5.062500e+002,4.235420e-003,-4.746207e+001
5.075000e+002,3.211638e-003,-4.986547e+001
5.087500e+002,2.376147e-004,-7.248254e+001
5.100000e+002,3.696141e-004,-6.864503e+001
5.112500e+002,4.169474e-005,-8.759838e+001
5.125000e+002,2.638986e-005,-9.157126e+001
5.137500e+002,8.795430e-006,-1.011149e+002
5.150000e+002,2.396019e-004,-7.241019e+001
5.162500e+002,2.604314e-003,-5.168613e+001
5.175000e+002,1.768250e-003,-5.504913e+001
5.187500e+002,2.475259e-005,-9.212759e+001
5.200000e+002,5.873124e-005,-8.462262e+001
5.212500e+002,1.121445e-004,-7.900444e+001
5.225000e+002,6.859151e-005,-8.327459e+001
5.237500e+002,4.078742e-005,-8.778947e+001
5.250000e+002,1.338148e-004,-7.746992e+001
5.262500e+002,4.681101e-004,-6.659304e+001
5.275000e+002,1.903327e-004,-7.440973e+001
5.287500e+002,1.227657e-005,-9.821846e+001
5.300000e+002,3.411042e-005,-8.934226e+001
5.312500e+002,2.594229e-006,-1.117198e+002
5.325000e+002,1.956176e-006,-1.141718e+002
5.337500e+002,2.015320e-006,-1.139131e+002
5.350000e+002,8.396706e-006,-1.015178e+002
5.362500e+002,2.811503e-004,-7.102123e+001
5.375000e+002,7.124150e-004,-6.294534e+001
5.387500e+002,2.945564e-005,-9.061663e+001
5.400000e+002,3.162398e-006,-1.099997e+002
5.412500e+002,2.728823e-005,-9.128049e+001
5.425000e+002,8.387685e-006,-1.015272e+002
5.437500e+002,2.477480e-005,-9.211980e+001
5.450000e+002,2.730515e-005,-9.127511e+001
5.462500e+002,9.720900e-005,-8.024587e+001
5.475000e+002,2.861082e-005,-9.086939e+001
5.487500e+002,3.885167e-006,-1.082118e+002
5.500000e+002,6.988219e-006,-1.031127e+002
5.512500e+002,4.599011e-006,-1.067467e+002
5.525000e+002,1.043500e-006,-1.196301e+002
5.537500e+002,8.845602e-006,-1.010655e+002
5.550000e+002,1.089477e-005,-9.925564e+001
5.562500e+002,1.155952e-005,-9.874120e+001
5.575000e+002,3.316859e-006,-1.095855e+002
5.587500e+002,7.244302e-006,-1.028001e+002
5.600000e+002,4.473777e-006,-1.069865e+002
5.612500e+002,9.002371e-006,-1.009129e+002
5.625000e+002,7.675812e-005,-8.229751e+001
5.637500e+002,1.742454e-004,-7.517677e+001
5.650000e+002,3.243112e-005,-8.978076e+001
5.662500e+002,1.923269e-003,-5.431920e+001
5.675000e+002,1.494117e-003,-5.651231e+001
5.687500e+002,3.838665e-005,-8.831640e+001
5.700000e+002,1.428370e-005,-9.690318e+001
5.712500e+002,2.816022e-004,-7.100728e+001
5.725000e+002,1.958728e-004,-7.416052e+001
5.737500e+002,4.281774e-005,-8.736752e+001
5.750000e+002,1.032972e-004,-7.971823e+001
5.762500e+002,5.489438e-005,-8.520944e+001
5.775000e+002,1.610644e-006,-1.158600e+002
5.787500e+002,9.312176e-006,-1.006190e+002
5.800000e+002,1.213508e-005,-9.831915e+001
5.812500e+002,4.247413e-006,-1.074375e+002
5.825000e+002,1.312491e-006,-1.176381e+002
5.837500e+002,2.310030e-005,-9.272765e+001
5.850000e+002,1.281782e-004,-7.784372e+001
5.862500e+002,2.640878e-004,-7.156503e+001
5.875000e+002,6.375227e-005,-8.391009e+001
5.887500e+002,1.337010e-005,-9.747730e+001
5.900000e+002,8.626354e-006,-1.012835e+002
5.912500e+002,1.547597e-006,-1.162068e+002
5.925000e+002,3.978616e-005,-8.800536e+001
5.937500e+002,1.325875e-004,-7.754995e+001
5.950000e+002,3.960795e-004,-6.804435e+001
5.962500e+002,1.264678e-003,-5.796040e+001
5.975000e+002,5.474734e-004,-6.523274e+001
5.987500e+002,2.036253e-007,-1.338234e+002
6.000000e+002,9.552463e-006,-1.003977e+002
6.012500e+002,2.914241e-006,-1.107095e+002
6.025000e+002,4.823083e-006,-1.063335e+002
6.037500e+002,8.140155e-006,-1.017873e+002
6.050000e+002,6.116107e-005,-8.427050e+001
6.062500e+002,7.694098e-005,-8.227685e+001
6.075000e+002,1.526842e-005,-9.632412e+001
6.087500e+002,6.534260e-007,-1.236961e+002
6.100000e+002,4.164142e-006,-1.076095e+002
6.112500e+002,1.402936e-005,-9.705925e+001
6.125000e+002,1.781904e-005,-9.498231e+001
6.137500e+002,6.337253e-006,-1.039620e+002
6.150000e+002,1.068642e-004,-7.942335e+001
6.162500e+002,6.328231e-005,-8.397435e+001
6.175000e+002,2.813599e-005,-9.101476e+001
6.187500e+002,5.368454e-005,-8.540302e+001
6.200000e+002,3.070099e-005,-9.025695e+001
6.212500e+002,3.326146e-005,-8.956117e+001
6.225000e+002,9.185465e-005,-8.073798e+001
6.237500e+002,5.689783e-004,-6.489809e+001
6.250000e+002,3.661339e-004,-6.872720e+001
6.262500e+002,7.112932e-004,-6.295903e+001
6.275000e+002,8.951900e-005,-8.096170e+001
6.287500e+002,5.868045e-005,-8.463013e+001
6.300000e+002,5.323594e-006,-1.054759e+002
6.312500e+002,2.412193e-006,-1.123518e+002
6.325000e+002,2.426778e-005,-9.229940e+001
6.337500e+002,5.636997e-006,-1.049790e+002
6.350000e+002,1.273668e-004,-7.789888e+001
6.362500e+002,2.136077e-004,-7.340766e+001
6.375000e+002,2.437551e-005,-9.226093e+001
6.387500e+002,4.754585e-007,-1.264577e+002
6.400000e+002,3.308361e-006,-1.096077e+002
6.412500e+002,1.220460e-004,-7.826953e+001
6.425000e+002,6.250864e-004,-6.408120e+001
6.437500e+002,7.954049e-004,-6.198823e+001
6.450000e+002,3.601478e-005,-8.887039e+001
6.462500e+002,4.561037e-005,-8.681873e+001
6.475000e+002,4.119586e-007,-1.277029e+002
6.487500e+002,2.374943e-005,-9.248693e+001
6.500000e+002,1.282976e-004,-7.783563e+001
6.512500e+002,2.908188e-004,-7.072755e+001
6.525000e+002,1.744067e-004,-7.516873e+001
6.537500e+002,1.074208e-004,-7.937824e+001
6.550000e+002,3.046502e-005,-9.032397e+001
6.562500e+002,1.164005e-004,-7.868091e+001
6.575000e+002,3.091291e-005,-9.019720e+001
6.587500e+002,4.862657e-006,-1.062625e+002
6.600000e+002,3.093376e-006,-1.101913e+002
6.612500e+002,2.179791e-007,-1.332317e+002
6.625000e+002,1.163271e-005,-9.868638e+001
6.637500e+002,1.436958e-005,-9.685112e+001
6.650000e+002,2.131953e-006,-1.134244e+002
6.662500e+002,1.254507e-007,-1.380305e+002
6.675000e+002,1.284744e-006,-1.178237e+002
6.687500e+002,1.131784e-005,-9.892473e+001
6.700000e+002,2.296349e-005,-9.277924e+001
6.712500e+002,2.122106e-006,-1.134647e+002
6.725000e+002,4.576990e-006,-1.067884e+002
6.737500e+002,8.500594e-006,-1.014110e+002
6.750000e+002,1.307477e-005,-9.767132e+001
6.762500e+002,4.608259e-006,-1.067293e+002
6.775000e+002,6.999197e-006,-1.030990e+002
6.787500e+002,3.603340e-005,-8.886589e+001
6.800000e+002,1.144934e-005,-9.882439e+001
6.812500e+002,2.159102e-006,-1.133145e+002
6.825000e+002,3.558275e-006,-1.089752e+002
6.837500e+002,1.263028e-005,-9.797174e+001
