file,FFT_1
1.363281e-001,-3.449330e-001
1.365234e-001,-4.388731e-001
1.367188e-001,3.989773e-001
1.369141e-001,7.067568e-001
1.371094e-001,-5.360758e-002
1.373047e-001,5.893173e-002
1.375000e-001,-1.055132e-001
1.376953e-001,1.281136e-001
1.378906e-001,2.057922e-001
1.380859e-001,5.834729e-002
1.382812e-001,-3.015178e-001
1.384766e-001,-6.330601e-001
1.386719e-001,6.484803e-001
1.388672e-001,5.643150e-001
1.390625e-001,5.845647e-002
1.392578e-001,-3.728190e-002
1.394531e-001,-3.158140e-001
1.396484e-001,1.709765e-001
1.398438e-001,1.877261e-001
1.400391e-001,-4.317315e-001
1.402344e-001,-1.029892e-001
1.404297e-001,-6.688906e-002
1.406250e-001,2.883968e-001
1.408203e-001,6.924414e-001
1.410156e-001,-1.580932e-001
1.412109e-001,-6.099910e-001
1.414063e-001,2.968487e-001
1.416016e-001,3.087879e-001
1.417969e-001,1.439383e-001
1.419922e-001,6.939378e-002
1.421875e-001,-7.646611e-001
1.423828e-001,-5.249650e-001
1.425781e-001,2.169864e-001
1.427734e-001,4.650829e-001
1.429688e-001,-3.405144e-002
1.431641e-001,2.672736e-001
1.433594e-001,-3.357619e-002
1.435547e-001,7.910442e-002
1.437500e-001,2.619495e-001
1.439453e-001,-2.058436e-001
1.441406e-001,-2.543647e-001
1.443359e-001,-6.799049e-001
1.445313e-001,-1.499753e-001
1.447266e-001,8.289940e-001
1.449219e-001,5.034245e-001
1.451172e-001,-4.579797e-002
1.453125e-001,-3.398272e-001
1.455078e-001,1.530966e-001
1.457031e-001,3.108623e-001
1.458984e-001,-2.779541e-001
1.460937e-001,-6.924864e-001
1.462891e-001,-6.256101e-001
1.464844e-001,1.937053e-001
1.466797e-001,9.978254e-001
1.468750e-001,5.465764e-001
1.470703e-001,-5.465443e-001
1.472656e-001,-8.052376e-002
1.474609e-001,3.400392e-001
1.476563e-001,-1.441438e-001
1.478516e-001,2.740813e-001
1.480469e-001,-5.006050e-001
1.482422e-001,-4.418531e-001
1.484375e-001,2.666378e-001
1.486328e-001,3.541620e-001
1.488281e-001,2.326249e-001
1.490234e-001,-6.867447e-002
1.492188e-001,-3.877382e-001
1.494141e-001,4.681463e-001
1.496094e-001,1.734684e-001
1.498047e-001,-2.759695e-002
1.500000e-001,-2.477625e-001
1.501953e-001,-6.261946e-001
1.503906e-001,5.182216e-002
1.505859e-001,3.561914e-001
1.507813e-001,7.469546e-001
1.509766e-001,-3.059171e-001
1.511719e-001,-2.982680e-001
1.513672e-001,2.127412e-001
1.515625e-001,-1.664038e-002
1.517578e-001,9.029862e-002
1.519531e-001,-3.059042e-001
1.521484e-001,-8.975785e-001
1.523438e-001,1.333029e-001
1.525391e-001,6.841052e-001
1.527344e-001,3.848995e-001
1.529297e-001,2.119192e-001
1.531250e-001,-3.344517e-001
1.533203e-001,3.149855e-001
1.535156e-001,-1.508231e-001
1.537109e-001,-2.647946e-001
1.539063e-001,-2.166525e-001
1.541016e-001,-4.090797e-001
1.542969e-001,2.441916e-001
1.544922e-001,3.861518e-001
1.546875e-001,5.376685e-001
1.548828e-001,1.209847e-001
1.550781e-001,-4.859427e-001
1.552734e-001,1.057316e-001
1.554688e-001,1.548949e-001
1.556641e-001,-1.556977e-001
1.558594e-001,-2.168580e-001
1.560547e-001,-3.045042e-001
1.562500e-001,3.163663e-002
1.564453e-001,7.867604e-001
1.566406e-001,6.402403e-001
1.568359e-001,-3.566089e-001
1.570313e-001,-7.252983e-001
1.572266e-001,4.176600e-001
1.574219e-001,2.770485e-001
1.576172e-001,2.064216e-001
1.578125e-001,-2.513012e-001
1.580078e-001,-4.716722e-001
1.582031e-001,-1.226674e-003
1.583984e-001,4.016619e-001
1.585938e-001,2.837149e-001
1.587891e-001,-1.101117e-001
1.589844e-001,-2.033517e-001
1.591797e-001,1.995946e-001
1.593750e-001,7.849429e-002
1.595703e-001,-6.002996e-002
1.597656e-001,-1.694223e-002
1.599609e-001,-2.869004e-001
1.601563e-001,-1.027580e-003
1.603516e-001,7.574615e-001
1.605469e-001,-2.084704e-001
1.607422e-001,1.226224e-001
1.609375e-001,2.969707e-002
1.611328e-001,-3.929853e-002
1.613281e-001,-1.552353e-001
1.615234e-001,1.169579e-001
1.617188e-001,4.183087e-001
1.619141e-001,-8.473877e-001
1.621094e-001,-1.471302e-001
1.623047e-001,1.378178e-001
1.625000e-001,2.152845e-001
1.626953e-001,7.561899e-001
1.628906e-001,-9.849743e-001
