file,FFT_1
date,2020-Jun-23 17:02:11.404002
desc,
note,
ch_name,Ch1
ch_type,Time Waveform
x_unit,Sec
y_unit,g
window,Rectangular,1.000000e+000
weighting,None
detection,pk
average,-2.414138e-003
overall,8.185603e-001 rms
ref_ch_name,
ref_ch_id,
ref_y_unit,
db_ref,1.000000e+000
slice,Off,0.000000e+000,
rpm,0.000000e+000
time,2020-Jun-23 17:03:11.804002
data
x,y
0.000000e+000,-2.478010e-001
1.953125e-004,-6.019694e-002
3.906250e-004,-3.000406e-001
5.859375e-004,-1.353195e-002
7.812500e-004,1.526406e-001
9.765625e-004,-6.466563e-001
1.171875e-003,-5.795489e-001
1.367188e-003,6.113268e-001
1.562500e-003,-5.314646e-001
1.757813e-003,4.133442e-001
1.953125e-003,1.357883e-001
2.148438e-003,-4.493031e-001
2.343750e-003,5.696006e-002
2.539063e-003,-5.531465e-001
2.734375e-003,1.216084e+000
2.929688e-003,-1.114032e+000
3.125000e-003,1.034003e-003
3.320313e-003,8.229056e-001
3.515625e-003,-6.887999e-002
3.710938e-003,-4.822755e-001
3.906250e-003,4.699317e-001
4.101563e-003,8.506695e-001
4.296875e-003,-3.241374e-001
4.492188e-003,-2.844149e-001
4.687500e-003,1.682213e+000
4.882813e-003,-1.298399e+000
5.078125e-003,-4.180775e-001
5.273438e-003,-4.883319e-001
5.468750e-003,8.115894e-001
5.664063e-003,5.476361e-002
5.859375e-003,1.369424e+000
6.054688e-003,4.114689e-001
6.250000e-003,-8.185705e-001
6.445313e-003,-1.393656e-001
6.640625e-003,5.051906e-001
6.835938e-003,3.504113e-001
7.031250e-003,-1.533381e+000
7.226563e-003,8.936738e-001
7.421875e-003,-8.542275e-001
7.617188e-003,-1.706682e-001
7.812500e-003,5.643278e-001
8.007813e-003,7.332492e-001
8.203125e-003,3.182223e-001
8.398437e-003,-2.229464e-001
8.593750e-003,1.936989e-002
8.789063e-003,-7.261332e-001
8.984375e-003,-7.845705e-001
9.179688e-003,-7.823611e-001
9.375000e-003,1.283840e+000
9.570313e-003,-4.405558e-001
9.765625e-003,3.654718e-001
9.960938e-003,-4.138580e-002
1.015625e-002,-2.520847e-001
1.035156e-002,-8.469124e-001
1.054688e-002,9.393111e-001
1.074219e-002,9.471722e-002
1.093750e-002,-1.731582e+000
1.113281e-002,1.689464e+000
1.132813e-002,-1.717202e+000
1.152344e-002,5.100973e-001
1.171875e-002,-8.659869e-001
1.191406e-002,1.429647e+000
1.210938e-002,-1.730124e-001
1.230469e-002,-2.480322e-002
1.250000e-002,7.405578e-001
1.269531e-002,-2.298312e-001
1.289063e-002,2.400299e-001
1.308594e-002,-1.278239e+000
1.328125e-002,2.079546e+000
1.347656e-002,-2.287766e+000
1.367188e-002,9.267811e-001
1.386719e-002,4.239540e-001
1.406250e-002,2.199728e-001
1.425781e-002,1.025692e+000
1.445313e-002,-2.487258e-001
1.464844e-002,1.768466e+000
1.484375e-002,-1.800122e+000
1.503906e-002,2.534142e-001
1.523438e-002,2.965211e-002
1.542969e-002,-1.868912e-003
1.562500e-002,1.973275e-001
1.582031e-002,1.296562e+000
1.601563e-002,4.562393e-001
1.621094e-002,-1.286248e+000
1.640625e-002,6.981637e-001
1.660156e-002,-3.522867e-001
1.679687e-002,-2.106219e-001
1.699219e-002,-1.122888e-001
1.718750e-002,6.192777e-001
1.738281e-002,-7.971454e-002
1.757813e-002,-6.398807e-001
1.777344e-002,-2.800477e-001
1.796875e-002,3.862482e-001
1.816406e-002,-1.263359e+000
1.835938e-002,1.140377e+000
1.855469e-002,-2.722445e-001
1.875000e-002,-1.057586e+000
1.894531e-002,-4.965332e-001
1.914063e-002,2.039490e-001
1.933594e-002,5.807306e-001
1.953125e-002,-1.192295e+000
1.972656e-002,6.293030e-001
1.992188e-002,-7.497675e-001
2.011719e-002,-4.620065e-001
2.031250e-002,-1.759988e-001
2.050781e-002,5.323444e-001
2.070313e-002,1.013194e-001
2.089844e-002,-8.781958e-001
2.109375e-002,1.558133e+000
2.128906e-002,-1.235132e+000
2.148438e-002,9.282326e-001
2.167969e-002,-1.832818e-001
2.187500e-002,1.935383e-001
2.207031e-002,1.531737e-002
2.226563e-002,-1.080796e+000
2.246094e-002,2.236612e+000
2.265625e-002,-1.358968e+000
2.285156e-002,1.492259e+000
2.304688e-002,-8.597379e-001
2.324219e-002,1.150543e+000
2.343750e-002,-9.211487e-001
2.363281e-002,8.273563e-001
2.382813e-002,1.646338e+000
2.402344e-002,-1.444553e+000
2.421875e-002,1.393123e+000
2.441406e-002,-2.920062e-001
2.460938e-002,2.933613e-001
2.480469e-002,-1.034170e+000
2.500000e-002,1.274302e+000
2.519531e-002,-6.296498e-002
2.539063e-002,1.550362e-002
2.558594e-002,3.858114e-001
2.578125e-002,4.822820e-001
2.597656e-002,-9.137951e-001
2.617188e-002,9.363826e-002
2.636719e-002,-1.660377e-001
2.656250e-002,-3.634295e-001
2.675781e-002,8.710027e-002
2.695313e-002,8.806491e-001
2.714844e-002,-3.666728e-001
2.734375e-002,-1.156869e+000
2.753906e-002,5.319013e-002
2.773438e-002,-7.583992e-001
2.792969e-002,9.101214e-001
2.812500e-002,-1.526528e+000
2.832031e-002,7.450856e-001
2.851563e-002,-7.975051e-001
2.871094e-002,-6.019951e-001
2.890625e-002,4.084311e-001
2.910156e-002,-6.979389e-001
2.929688e-002,6.905854e-001
2.949219e-002,-9.171796e-001
2.968750e-002,3.751246e-001
2.988281e-002,-5.372832e-001
3.007813e-002,-2.543454e-001
3.027344e-002,1.264033e+000
3.046875e-002,-9.347898e-001
3.066406e-002,8.775793e-001
3.085938e-002,-5.228457e-001
3.105469e-002,8.363219e-001
3.125000e-002,-6.123672e-001
3.144531e-002,7.106938e-001
3.164062e-002,1.004627e+000
3.183594e-002,-5.538208e-001
3.203125e-002,1.455118e-001
3.222656e-002,6.702393e-002
3.242188e-002,8.433352e-001
3.261719e-002,-9.239103e-001
3.281250e-002,9.680706e-001
3.300781e-002,1.447276e+000
3.320313e-002,-1.887794e-001
3.339844e-002,5.093908e-001
3.359375e-002,-4.585449e-001
3.378906e-002,7.792913e-001
3.398438e-002,-1.046803e+000
3.417969e-002,1.293088e+000
3.437500e-002,-9.918976e-001
3.457031e-002,3.817204e-001
3.476563e-002,-6.340941e-001
3.496094e-002,9.391442e-002
3.515625e-002,-4.078209e-002
3.535156e-002,3.129945e-001
3.554687e-002,2.189709e-001
3.574219e-002,9.838440e-002
3.593750e-002,-4.822563e-001
3.613281e-002,-7.759452e-001
3.632813e-002,2.706197e-001
3.652344e-002,-1.288688e+000
3.671875e-002,8.013521e-001
3.691406e-002,-4.714474e-001
3.710938e-002,1.847975e-001
3.730469e-002,-1.705546e+000
3.750000e-002,9.732984e-001
3.769531e-002,-1.596924e-001
3.789063e-002,-1.007247e+000
3.808594e-002,1.013464e+000
3.828125e-002,-7.230377e-001
3.847656e-002,-1.110943e-001
3.867188e-002,-1.210612e+000
3.886719e-002,6.595525e-001
3.906250e-002,-4.085146e-001
3.925781e-002,7.599149e-001
3.945313e-002,1.076853e+000
3.964844e-002,-3.511370e-001
3.984375e-002,-8.135289e-001
4.003906e-002,1.030676e+000
4.023438e-002,1.119099e-001
4.042969e-002,4.302993e-004
4.062500e-002,4.731365e-002
4.082031e-002,-2.757512e-001
4.101563e-002,3.506939e-001
4.121094e-002,-3.768009e-002
4.140625e-002,8.745158e-001
4.160156e-002,1.640211e-001
4.179688e-002,4.451349e-001
4.199219e-002,6.952673e-001
4.218750e-002,4.725264e-001
4.238281e-002,-6.666812e-001
4.257813e-002,3.093595e-001
4.277344e-002,1.951953e-001
4.296875e-002,1.613558e-001
4.316406e-002,9.588608e-002
4.335938e-002,1.040553e-001
4.355469e-002,3.438412e-001
4.375000e-002,-8.312290e-001
4.394531e-002,-5.733256e-002
4.414063e-002,5.941020e-001
4.433594e-002,-2.760081e-001
4.453125e-002,-1.293338e-001
4.472656e-002,3.393712e-001
4.492188e-002,-8.737323e-001
4.511719e-002,6.749918e-003
4.531250e-002,-6.466049e-001
4.550781e-002,1.025236e+000
4.570313e-002,-1.556193e+000
4.589844e-002,6.224953e-001
4.609375e-002,-3.167452e-001
4.628906e-002,-2.908759e-001
4.648438e-002,-5.575651e-001
4.667969e-002,-4.619616e-002
4.687500e-002,-2.840810e-001
4.707031e-002,-1.241067e+000
4.726563e-002,1.199353e+000
4.746094e-002,-1.593572e+000
4.765625e-002,1.487223e+000
4.785156e-002,-1.153401e+000
4.804688e-002,7.999327e-001
4.824219e-002,-4.228044e-001
4.843750e-002,-1.069262e-001
4.863281e-002,4.554621e-001
4.882813e-002,-4.320526e-001
4.902344e-002,1.192025e+000
4.921875e-002,-5.910578e-001
4.941406e-002,1.113762e+000
4.960938e-002,-1.274983e+000
4.980469e-002,1.863132e-001
5.000000e-002,1.636422e-001
5.019531e-002,3.574181e-001
5.039063e-002,1.453063e-001
5.058594e-002,2.269540e-001
5.078125e-002,1.593392e+000
5.097656e-002,-1.140177e+000
5.117188e-002,1.130871e+000
5.136719e-002,-6.974444e-001
5.156250e-002,5.504298e-001
5.175781e-002,-4.973874e-001
5.195313e-002,8.844126e-001
5.214844e-002,-1.565069e-001
5.234375e-002,-1.764677e-001
5.253906e-002,3.587797e-001
5.273438e-002,3.906925e-001
5.292969e-002,2.367417e-001
5.312500e-002,-8.009411e-001
5.332031e-002,5.613800e-002
5.351563e-002,-5.741541e-001
5.371094e-002,-1.146651e-001
5.390625e-002,-5.471094e-001
5.410156e-002,1.542623e+000
5.429688e-002,-1.337325e+000
5.449219e-002,6.831868e-001
5.468750e-002,-2.305119e-001
5.488281e-002,5.780139e-004
5.507813e-002,2.867334e-001
5.527344e-002,-9.515908e-001
5.546875e-002,-8.149996e-002
5.566406e-002,-1.762358e+000
5.585938e-002,5.537373e-001
5.605469e-002,1.969229e-001
5.625000e-002,4.892567e-002
5.644531e-002,-3.891896e-001
5.664063e-002,3.320626e-001
5.683594e-002,-2.012131e-001
5.703125e-002,-1.634944e-001
5.722656e-002,5.249650e-001
5.742188e-002,-1.922795e-001
5.761719e-002,-6.571376e-001
5.781250e-002,5.656380e-001
5.800781e-002,1.732115e-001
5.820313e-002,-9.090617e-001
5.839844e-002,6.013721e-001
5.859375e-002,8.551973e-001
5.878906e-002,1.162257e-001
5.898438e-002,-2.071473e-001
5.917969e-002,5.265064e-001
5.937500e-002,-7.719633e-001
5.957031e-002,4.228686e-001
5.976563e-002,4.324315e-001
5.996094e-002,6.189694e-001
6.015625e-002,2.249630e-001
6.035156e-002,-4.995260e-001
6.054688e-002,1.482426e+000
6.074219e-002,-1.153555e+000
6.093750e-002,1.270064e+000
6.113281e-002,-2.080529e-001
6.132813e-002,1.348635e+000
6.152344e-002,-1.392648e+000
6.171875e-002,-1.943668e-001
6.191406e-002,-5.516757e-001
6.210938e-002,3.649387e-001
6.230469e-002,-1.311514e-001
6.250000e-002,1.093307e+000
6.269531e-002,2.249116e-001
6.289063e-002,-6.405229e-001
6.308594e-002,-5.818224e-001
6.328125e-002,-1.059063e+000
6.347656e-002,-7.783664e-001
6.367188e-002,1.024549e+000
6.386719e-002,4.953900e-001
6.406250e-002,-1.784907e-001
6.425781e-002,-8.766159e-001
6.445313e-002,3.786826e-001
6.464844e-002,-1.386739e+000
6.484375e-002,-2.209041e-001
6.503906e-002,5.102000e-001
6.523437e-002,2.660727e-001
6.542969e-002,-3.796267e-001
6.562500e-002,-7.970427e-001
6.582031e-002,7.762085e-001
6.601563e-002,-1.225640e+000
6.621094e-002,3.707574e-001
6.640625e-002,1.334583e+000
6.660156e-002,-3.257686e-001
6.679688e-002,9.746278e-001
6.699219e-002,-1.103750e+000
6.718750e-002,5.603909e-001
6.738281e-002,-1.120229e+000
6.757813e-002,-1.711820e-001
6.777344e-002,8.062395e-001
6.796875e-002,-9.976777e-001
6.816406e-002,1.340215e+000
6.835938e-002,-5.652912e-001
6.855469e-002,1.178654e+000
6.875000e-002,-8.042100e-001
6.894531e-002,1.128925e-001
6.914062e-002,-2.710050e-001
6.933594e-002,-3.158846e-001
6.953125e-002,-2.264402e-001
6.972656e-002,7.328832e-001
6.992188e-002,4.178399e-001
7.011719e-002,-9.027100e-001
7.031250e-002,1.465419e+000
7.050781e-002,-7.134876e-001
7.070313e-002,-1.873215e-001
7.089844e-002,3.449972e-001
7.109375e-002,-1.741749e-001
7.128906e-002,1.728518e-001
7.148438e-002,-5.706282e-001
7.167969e-002,1.381774e-001
7.187500e-002,-1.128861e-001
7.207031e-002,-9.407305e-001
7.226563e-002,9.035642e-002
7.246094e-002,3.937624e-001
7.265625e-002,-3.791643e-001
7.285156e-002,1.909405e+000
7.304687e-002,-1.637276e+000
7.324219e-002,4.977727e-001
7.343750e-002,-2.019850e+000
7.363281e-002,1.472972e+000
7.382813e-002,-7.803766e-001
7.402344e-002,-4.134726e-001
7.421875e-002,4.160287e-001
7.441406e-002,-9.831567e-001
7.460938e-002,2.254897e-001
7.480469e-002,-6.206264e-001
7.500000e-002,8.413314e-001
7.519531e-002,1.353002e-001
7.539063e-002,4.723016e-002
7.558594e-002,2.127798e-001
7.578125e-002,-9.861174e-001
7.597656e-002,-7.606086e-001
7.617188e-002,-7.904533e-001
7.636719e-002,2.203530e+000
7.656250e-002,-7.741534e-001
7.675781e-002,7.703770e-001
7.695313e-002,-4.101523e-001
7.714844e-002,1.070803e-001
7.734375e-002,-9.427407e-001
7.753906e-002,5.814820e-001
7.773438e-002,2.567538e-001
7.792969e-002,4.064080e-002
7.812500e-002,-3.149405e-001
7.832031e-002,8.036706e-001
7.851563e-002,-1.074624e+000
7.871094e-002,4.479158e-001
7.890625e-002,-4.665857e-001
7.910156e-002,1.167652e+000
7.929688e-002,-1.674057e-001
7.949219e-002,1.230881e+000
7.968750e-002,-1.387555e-001
7.988281e-002,3.616440e-002
8.007813e-002,-1.255857e+000
8.027344e-002,9.524449e-001
8.046875e-002,-8.771104e-001
8.066406e-002,6.182951e-001
8.085938e-002,1.665515e-001
8.105469e-002,-4.205115e-001
8.125000e-002,5.415027e-001
8.144531e-002,-9.895663e-001
8.164063e-002,1.648939e+000
8.183594e-002,-7.559395e-001
8.203125e-002,-7.939727e-001
8.222656e-002,1.511738e+000
8.242188e-002,-7.486694e-001
8.261719e-002,8.037155e-001
8.281250e-002,-3.096549e-001
8.300781e-002,8.924085e-001
8.320313e-002,-1.962768e+000
8.339844e-002,4.799892e-001
8.359375e-002,8.285508e-002
8.378906e-002,-6.462902e-001
8.398438e-002,-1.169129e-001
8.417969e-002,5.138993e-001
8.437500e-002,2.179690e-001
8.457031e-002,-1.325302e+000
8.476563e-002,9.407177e-001
8.496094e-002,-1.117301e+000
8.515625e-002,1.207921e-001
8.535156e-002,-2.623091e-001
8.554688e-002,1.052852e+000
8.574219e-002,-1.281939e+000
8.593750e-002,6.496041e-001
8.613281e-002,-8.707010e-001
8.632813e-002,6.843556e-001
8.652344e-002,-4.146158e-001
8.671875e-002,1.110943e-001
8.691406e-002,-2.700866e-001
8.710938e-002,3.389409e-001
8.730469e-002,-5.490361e-001
8.750000e-002,3.118064e-002
8.769531e-002,7.670373e-001
8.789063e-002,-9.256507e-001
8.808594e-002,5.505968e-001
8.828125e-002,2.115191e+000
8.847656e-002,-1.294263e+000
8.867188e-002,2.155780e+000
8.886719e-002,-1.396039e+000
8.906250e-002,5.603138e-001
8.925781e-002,-1.919250e+000
8.945313e-002,1.751774e+000
8.964844e-002,-3.207142e-001
8.984375e-002,2.843828e-002
9.003906e-002,1.195660e+000
9.023438e-002,-8.912783e-001
9.042969e-002,7.014776e-001
9.062500e-002,-3.200848e-001
9.082031e-002,8.467969e-001
9.101563e-002,-4.819866e-001
9.121094e-002,-1.748235e-001
9.140625e-002,2.880308e-001
9.160156e-002,-2.756291e-001
9.179688e-002,-2.125164e-002
9.199219e-002,1.872123e-002
9.218750e-002,5.123066e-001
9.238281e-002,3.252356e-001
9.257813e-002,-4.371327e-001
9.277344e-002,-6.244863e-001
9.296875e-002,4.442808e-001
9.316406e-002,-2.037859e+000
9.335938e-002,1.352116e+000
9.355469e-002,-1.166561e+000
9.375000e-002,-5.319462e-001
9.394531e-002,3.198087e-001
9.414063e-002,5.355877e-001
9.433594e-002,-1.159701e+000
9.453125e-002,9.900544e-001
9.472656e-002,-2.101273e-001
9.492188e-002,-2.103971e-001
9.511719e-002,-6.203181e-001
9.531250e-002,-9.693679e-001
9.550781e-002,-4.697327e-002
9.570313e-002,-1.382064e+000
9.589844e-002,8.210880e-001
9.609375e-002,1.017420e+000
9.628906e-002,-4.148213e-002
9.648438e-002,2.600420e-002
9.667969e-002,-2.674792e-001
9.687500e-002,4.503242e-001
9.707031e-002,-7.075661e-001
9.726563e-002,1.077026e+000
9.746094e-002,-7.905882e-001
9.765625e-002,4.830334e-001
9.785156e-002,-1.253841e-001
9.804688e-002,1.245325e+000
9.824219e-002,-4.043528e-002
9.843750e-002,2.433439e-001
9.863281e-002,5.132121e-001
9.882813e-002,9.020229e-002
9.902344e-002,-5.484774e-001
9.921875e-002,-3.080878e-001
9.941406e-002,1.369109e+000
9.960938e-002,-1.947014e+000
9.980469e-002,1.237990e+000
1.000000e-001,6.636178e-001
1.001953e-001,-8.557111e-001
1.003906e-001,4.911192e-001
1.005859e-001,-5.966902e-001
1.007813e-001,1.004665e+000
1.009766e-001,-7.758874e-002
1.011719e-001,2.228758e-001
1.013672e-001,8.744067e-002
1.015625e-001,-9.311483e-001
1.017578e-001,-1.489234e+000
1.019531e-001,6.614214e-001
1.021484e-001,-7.130572e-001
1.023438e-001,4.470745e-001
1.025391e-001,-3.934926e-001
1.027344e-001,3.815277e-001
1.029297e-001,-1.303832e+000
1.031250e-001,7.221320e-002
1.033203e-001,7.753736e-001
1.035156e-001,-1.293094e+000
1.037109e-001,-5.650793e-001
1.039063e-001,-1.089171e-001
1.041016e-001,4.470617e-002
1.042969e-001,-1.387921e+000
1.044922e-001,8.841172e-001
1.046875e-001,7.676667e-002
1.048828e-001,7.637169e-001
1.050781e-001,-4.156691e-001
1.052734e-001,8.704055e-001
1.054688e-001,-8.642400e-001
1.056641e-001,-9.752958e-001
1.058594e-001,1.210554e-001
1.060547e-001,7.235706e-001
1.062500e-001,-1.884711e-001
1.064453e-001,1.519438e+000
1.066406e-001,-5.567430e-001
1.068359e-001,8.536623e-002
1.070313e-001,-1.640403e-001
1.072266e-001,1.794868e+000
1.074219e-001,3.766853e-001
1.076172e-001,-9.487264e-001
1.078125e-001,1.116479e+000
1.080078e-001,-6.985427e-001
1.082031e-001,-1.096698e+000
1.083984e-001,1.125226e+000
1.085938e-001,5.002967e-001
1.087891e-001,8.129188e-001
1.089844e-001,-4.089898e-001
1.091797e-001,1.048710e+000
1.093750e-001,-7.846603e-001
1.095703e-001,-1.160376e+000
1.097656e-001,5.387925e-001
1.099609e-001,5.830298e-001
1.101563e-001,-8.236698e-001
1.103516e-001,8.929480e-001
1.105469e-001,1.982267e-001
1.107422e-001,-1.339104e+000
1.109375e-001,6.201190e-001
1.111328e-001,-7.815198e-001
1.113281e-001,7.774479e-001
1.115234e-001,-1.651058e+000
1.117188e-001,8.810923e-001
1.119141e-001,-5.833959e-001
1.121094e-001,-5.387668e-001
1.123047e-001,-6.728146e-001
1.125000e-001,2.457201e-002
1.126953e-001,-2.234730e-001
1.128906e-001,-7.557339e-001
1.130859e-001,1.190054e+000
1.132813e-001,-1.980661e-001
1.134766e-001,2.457523e-001
1.136719e-001,-7.065707e-001
1.138672e-001,1.231150e+000
1.140625e-001,-2.037904e+000
1.142578e-001,6.538044e-001
1.144531e-001,1.301623e-001
1.146484e-001,7.328253e-001
1.148438e-001,-1.197003e-001
1.150391e-001,6.685758e-001
1.152344e-001,7.936710e-001
1.154297e-001,-1.645985e+000
1.156250e-001,5.231604e-001
1.158203e-001,7.202182e-001
1.160156e-001,-9.821099e-002
1.162109e-001,1.442100e+000
1.164063e-001,4.491810e-002
1.166016e-001,1.107712e+000
1.167969e-001,-1.297038e+000
1.169922e-001,1.079030e+000
1.171875e-001,-9.239681e-001
1.173828e-001,1.384896e+000
1.175781e-001,-2.211674e-001
1.177734e-001,1.141205e+000
1.179688e-001,-6.149362e-001
1.181641e-001,1.655496e-001
1.183594e-001,-2.076997e-001
1.185547e-001,1.518186e-001
1.187500e-001,-3.888171e-001
1.189453e-001,6.207420e-001
1.191406e-001,2.679801e-001
1.193359e-001,-1.538191e+000
1.195313e-001,1.380811e-002
1.197266e-001,1.139779e-001
1.199219e-001,4.717942e-001
1.201172e-001,-1.730574e-001
1.203125e-001,5.964782e-001
1.205078e-001,-3.920090e-001
1.207031e-001,-1.536676e+000
1.208984e-001,-5.630369e-001
1.210938e-001,3.931779e-002
1.212891e-001,-1.139895e+000
1.214844e-001,6.077046e-001
1.216797e-001,3.201555e-001
1.218750e-001,1.879252e-001
1.220703e-001,-6.295021e-001
1.222656e-001,-1.171634e-001
1.224609e-001,-2.311092e-001
1.226563e-001,4.380061e-003
1.228516e-001,-1.296909e+000
1.230469e-001,1.940040e+000
1.232422e-001,-9.891617e-001
1.234375e-001,8.000419e-001
1.236328e-001,-4.981196e-001
1.238281e-001,1.686902e-001
1.240234e-001,4.770477e-001
1.242188e-001,1.469183e-001
1.244141e-001,1.148128e+000
1.246094e-001,-1.832625e-001
1.248047e-001,-2.866949e-001
1.250000e-001,3.685610e-001
1.251953e-001,-5.388182e-001
1.253906e-001,6.144609e-001
1.255859e-001,7.038283e-001
1.257813e-001,8.193219e-001
1.259766e-001,5.541291e-001
1.261719e-001,2.912805e-001
1.263672e-001,3.236814e-001
1.265625e-001,-2.396125e-001
1.267578e-001,9.198771e-002
1.269531e-001,1.916437e-001
1.271484e-001,-1.961201e-001
1.273438e-001,-8.330465e-002
1.275391e-001,6.263423e-001
1.277344e-001,-5.408219e-001
1.279297e-001,-1.453641e-001
1.281250e-001,5.524079e-001
1.283203e-001,-3.181003e-002
1.285156e-001,7.578341e-001
1.287109e-001,-1.637732e+000
1.289063e-001,8.119554e-001
1.291016e-001,-1.093134e+000
1.292969e-001,-8.143702e-001
1.294922e-001,1.243918e+000
1.296875e-001,-7.292480e-001
1.298828e-001,-2.286174e-001
1.300781e-001,-7.124085e-001
1.302734e-001,-5.420486e-002
1.304687e-001,-8.172475e-001
1.306641e-001,-2.000635e-001
1.308594e-001,8.412736e-001
1.310547e-001,-1.212108e+000
1.312500e-001,4.700666e-001
1.314453e-001,-1.085748e+000
1.316406e-001,8.462638e-001
1.318359e-001,-1.548782e+000
1.320313e-001,1.033258e+000
1.322266e-001,-1.001891e-003
1.324219e-001,2.916658e-001
1.326172e-001,-1.849516e-001
1.328125e-001,4.716015e-001
1.330078e-001,9.119711e-001
1.332031e-001,-1.261907e+000
1.333984e-001,1.172578e+000
1.335938e-001,-1.820294e-001
1.337891e-001,1.994662e-001
1.339844e-001,-2.074171e-001
1.341797e-001,4.974580e-001
1.343750e-001,6.480178e-001
1.345703e-001,-1.042223e-001
1.347656e-001,9.021577e-001
1.349609e-001,-5.003032e-002
1.351563e-001,1.139265e-001
1.353516e-001,5.401861e-002
1.355469e-001,6.193098e-001
1.357422e-001,-6.340427e-001
1.359375e-001,1.188666e+000
1.361328e-001,-8.804758e-001
