file,FFT_1
date,2020-Jun-23 17:02:11.404002
desc,
note,
ch_name,Ch1
ch_type,Auto Spectrum
x_unit,Hz
y_unit,g^2
1.425000e+002,7.662466e-007,-1.223126e+002
1.437500e+002,8.599252e-007,-1.213108e+002
1.450000e+002,2.691359e-005,-9.140057e+001
1.462500e+002,7.298332e-005,-8.273553e+001
1.475000e+002,1.171640e-005,-9.862411e+001
1.487500e+002,6.211617e-006,-1.041359e+002
1.500000e+002,2.049763e-006,-1.137659e+002
1.512500e+002,1.588718e-007,-1.359791e+002
1.525000e+002,7.479707e-007,-1.225223e+002
1.537500e+002,3.038036e-006,-1.103481e+002
1.550000e+002,1.562311e-005,-9.612465e+001
1.562500e+002,1.926296e-005,-9.430554e+001
1.575000e+002,3.591772e-006,-1.088938e+002
1.587500e+002,1.276075e-006,-1.178825e+002
1.600000e+002,1.364922e-006,-1.172978e+002
1.612500e+002,3.179600e-006,-1.099526e+002
1.625000e+002,3.354996e-006,-1.094862e+002
1.637500e+002,1.989427e-006,-1.140254e+002
1.650000e+002,1.048456e-005,-9.958899e+001
1.662500e+002,1.173091e-005,-9.861336e+001
1.675000e+002,4.824064e-007,-1.263317e+002
1.687500e+002,1.827659e-007,-1.347621e+002
1.700000e+002,7.449190e-007,-1.225578e+002
1.712500e+002,8.783611e-007,-1.211265e+002
1.725000e+002,6.173093e-007,-1.241899e+002
1.737500e+002,3.360023e-006,-1.094732e+002
1.750000e+002,2.358293e-005,-9.254805e+001
1.762500e+002,1.363583e-005,-9.730637e+001
1.775000e+002,5.744825e-006,-1.048145e+002
1.787500e+002,4.512882e-005,-8.691092e+001
1.800000e+002,2.258086e-005,-9.292519e+001
1.812500e+002,4.003541e-007,-1.279511e+002
1.825000e+002,8.756618e-008,-1.411533e+002
1.837500e+002,1.717915e-006,-1.153000e+002
1.850000e+002,1.038220e-005,-9.967421e+001
1.862500e+002,6.016586e-006,-1.044130e+002
1.875000e+002,4.756591e-007,-1.264541e+002
1.887500e+002,7.722578e-008,-1.422448e+002
1.900000e+002,4.105021e-007,-1.277337e+002
1.912500e+002,1.743032e-007,-1.351739e+002
1.925000e+002,3.245215e-007,-1.297751e+002
1.937500e+002,2.400920e-005,-9.239244e+001
1.950000e+002,1.299041e-004,-7.772754e+001
1.962500e+002,6.171191e-005,-8.419262e+001
1.975000e+002,5.547692e-007,-1.251178e+002
1.987500e+002,9.459929e-008,-1.404822e+002
2.000000e+002,8.056710e-008,-1.418768e+002
2.012500e+002,2.061457e-008,-1.537165e+002
2.025000e+002,2.094721e-007,-1.335775e+002
2.037500e+002,1.766864e-006,-1.150559e+002
2.050000e+002,2.411511e-006,-1.123542e+002
2.062500e+002,2.581693e-007,-1.317619e+002
2.075000e+002,4.222492e-007,-1.274886e+002
2.087500e+002,1.378096e-006,-1.172144e+002
2.100000e+002,7.708512e-007,-1.222606e+002
2.112500e+002,9.818994e-008,-1.401587e+002
2.125000e+002,1.100867e-006,-1.191653e+002
2.137500e+002,2.886428e-005,-9.079279e+001
2.150000e+002,3.252573e-005,-8.975546e+001
2.162500e+002,1.578076e-006,-1.160374e+002
2.175000e+002,1.733930e-007,-1.352194e+002
2.187500e+002,7.120009e-007,-1.229504e+002
2.200000e+002,6.976082e-007,-1.231278e+002
2.212500e+002,6.945748e-007,-1.231656e+002
2.225000e+002,3.335121e-006,-1.095378e+002
2.237500e+002,6.174706e-005,-8.418767e+001
2.250000e+002,5.038498e-005,-8.595398e+001
2.262500e+002,9.531918e-007,-1.204164e+002
2.275000e+002,1.942507e-007,-1.342327e+002
2.287500e+002,9.192797e-008,-1.407310e+002
2.300000e+002,2.244142e-007,-1.329790e+002
2.312500e+002,1.135050e-006,-1.188997e+002
2.325000e+002,5.716336e-006,-1.048576e+002
2.337500e+002,6.052606e-005,-8.436115e+001
2.350000e+002,3.099105e-005,-9.017528e+001
2.362500e+002,2.739084e-007,-1.312479e+002
2.375000e+002,1.641781e-006,-1.156937e+002
2.387500e+002,5.410671e-006,-1.053350e+002
2.400000e+002,8.373015e-007,-1.215424e+002
2.412500e+002,1.605388e-008,-1.558884e+002
2.425000e+002,9.193097e-009,-1.607308e+002
2.437500e+002,3.060989e-007,-1.302828e+002
2.450000e+002,2.514380e-007,-1.319914e+002
2.462500e+002,3.774790e-009,-1.684621e+002
2.475000e+002,9.652153e-008,-1.403075e+002
2.487500e+002,6.724754e-008,-1.434465e+002
2.500000e+002,1.476193e-007,-1.366171e+002
2.512500e+002,7.622099e-007,-1.223585e+002
2.525000e+002,4.759215e-007,-1.264493e+002
2.537500e+002,6.763524e-007,-1.233965e+002
2.550000e+002,1.167937e-008,-1.586516e+002
2.562500e+002,3.404493e-006,-1.093590e+002
2.575000e+002,1.668689e-005,-9.555249e+001
2.587500e+002,2.959657e-006,-1.105752e+002
2.600000e+002,9.188488e-007,-1.207351e+002
2.612500e+002,1.396276e-006,-1.171006e+002
2.625000e+002,1.886399e-006,-1.144873e+002
2.637500e+002,1.347260e-006,-1.174110e+002
2.650000e+002,4.026236e-006,-1.079020e+002
2.662500e+002,2.094654e-006,-1.135778e+002
2.675000e+002,2.213386e-006,-1.130989e+002
2.687500e+002,5.986176e-006,-1.044570e+002
2.700000e+002,2.312205e-007,-1.327195e+002
2.712500e+002,3.293867e-007,-1.296459e+002
2.725000e+002,6.499415e-007,-1.237425e+002
2.737500e+002,9.292271e-007,-1.206376e+002
2.750000e+002,2.998638e-007,-1.304615e+002
2.762500e+002,4.131629e-007,-1.276776e+002
2.775000e+002,1.709692e-007,-1.353416e+002
2.787500e+002,3.817246e-008,-1.483650e+002
2.800000e+002,9.811844e-007,-1.201650e+002
2.812500e+002,9.738366e-006,-1.002303e+002
2.825000e+002,1.119103e-005,-9.902260e+001
2.837500e+002,1.584117e-006,-1.160043e+002
2.850000e+002,3.178280e-006,-1.099562e+002
2.862500e+002,1.612982e-006,-1.158474e+002
2.875000e+002,1.947587e-007,-1.342101e+002
2.887500e+002,1.129742e-007,-1.389404e+002
2.900000e+002,5.085349e-007,-1.258736e+002
2.912500e+002,6.600544e-007,-1.236084e+002
2.925000e+002,2.080844e-006,-1.136352e+002
2.937500e+002,3.126870e-006,-1.100978e+002
2.950000e+002,1.918967e-006,-1.143386e+002
2.962500e+002,1.210892e-006,-1.183379e+002
2.975000e+002,8.457565e-006,-1.014551e+002
2.987500e+002,1.032931e-005,-9.971857e+001
3.000000e+002,1.261882e-006,-1.179796e+002
3.012500e+002,1.053495e-006,-1.195474e+002
3.025000e+002,2.822331e-006,-1.109878e+002
3.037500e+002,2.199913e-006,-1.131519e+002
3.050000e+002,5.001424e-007,-1.260181e+002
3.062500e+002,2.025494e-007,-1.338694e+002
3.075000e+002,1.704310e-006,-1.153690e+002
3.087500e+002,8.197913e-006,-1.017259e+002
3.100000e+002,1.945902e-005,-9.421758e+001
3.112500e+002,1.093676e-005,-9.922223e+001
3.125000e+002,5.538691e-005,-8.513186e+001
3.137500e+002,2.405878e-005,-9.237453e+001
3.150000e+002,7.829765e-006,-1.021250e+002
3.162500e+002,2.527482e-005,-9.194624e+001
3.175000e+002,2.267413e-005,-9.288939e+001
3.187500e+002,1.245111e-006,-1.180958e+002
3.200000e+002,3.804653e-005,-8.839370e+001
3.212500e+002,4.716140e-004,-6.652827e+001
3.225000e+002,3.098188e-004,-7.017785e+001
3.237500e+002,3.753762e-006,-1.085107e+002
3.250000e+002,4.634869e-006,-1.066793e+002
3.262500e+002,4.572882e-005,-8.679620e+001
3.275000e+002,4.292715e-004,-6.734536e+001
3.287500e+002,2.814582e-004,-7.101172e+001
3.300000e+002,2.201884e-005,-9.314411e+001
3.312500e+002,1.502492e-004,-7.646375e+001
3.325000e+002,3.290051e-005,-8.965595e+001
3.337500e+002,1.704151e-005,-9.536984e+001
3.350000e+002,3.282686e-006,-1.096754e+002
3.362500e+002,4.508048e-007,-1.269202e+002
3.375000e+002,7.357197e-007,-1.226658e+002
3.387500e+002,1.503632e-006,-1.164572e+002
3.400000e+002,9.509477e-006,-1.004369e+002
3.412500e+002,8.076180e-006,-1.018559e+002
3.425000e+002,2.178431e-005,-9.323713e+001
3.437500e+002,3.949251e-005,-8.806971e+001
3.450000e+002,6.111003e-005,-8.427775e+001
3.462500e+002,5.014077e-005,-8.599618e+001
3.475000e+002,1.360846e-005,-9.732382e+001
3.487500e+002,8.994907e-006,-1.009201e+002
3.500000e+002,5.857638e-005,-8.464555e+001
3.512500e+002,1.372239e-004,-7.725140e+001
3.525000e+002,2.626382e-005,-9.161284e+001
3.537500e+002,8.005764e-006,-1.019319e+002
3.550000e+002,1.166454e-005,-9.866265e+001
3.562500e+002,3.666469e-006,-1.087150e+002
3.575000e+002,2.223635e-005,-9.305873e+001
3.587500e+002,7.927885e-006,-1.020169e+002
3.600000e+002,1.960181e-005,-9.415408e+001
3.612500e+002,1.843621e-005,-9.468657e+001
3.625000e+002,3.750307e-006,-1.085187e+002
3.637500e+002,1.243612e-006,-1.181063e+002
3.650000e+002,4.823710e-007,-1.263324e+002
3.662500e+002,3.604136e-007,-1.288640e+002
3.675000e+002,4.584007e-007,-1.267751e+002
3.687500e+002,3.540287e-006,-1.090192e+002
3.700000e+002,2.464379e-006,-1.121659e+002
3.712500e+002,1.096728e-005,-9.919802e+001
3.725000e+002,6.148133e-006,-1.042251e+002
3.737500e+002,1.101237e-006,-1.191624e+002
3.750000e+002,8.565011e-007,-1.213454e+002
3.762500e+002,9.643484e-007,-1.203153e+002
3.775000e+002,3.049442e-007,-1.303156e+002
3.787500e+002,2.615661e-007,-1.316484e+002
3.800000e+002,7.958561e-007,-1.219833e+002
3.812500e+002,2.057103e-006,-1.137349e+002
3.825000e+002,7.815597e-007,-1.221408e+002
3.837500e+002,3.887997e-007,-1.282055e+002
3.850000e+002,4.358951e-006,-1.072124e+002
3.862500e+002,3.806093e-005,-8.839041e+001
3.875000e+002,5.851363e-005,-8.465486e+001
3.887500e+002,3.262694e-005,-8.972847e+001
3.900000e+002,1.387794e-004,-7.715350e+001
3.912500e+002,2.024290e-004,-7.387455e+001
3.925000e+002,2.216320e-005,-9.308735e+001
3.937500e+002,7.080644e-007,-1.229985e+002
3.950000e+002,8.874150e-008,-1.410375e+002
3.962500e+002,5.991347e-006,-1.044495e+002
3.975000e+002,5.899133e-006,-1.045842e+002
3.987500e+002,9.242328e-006,-1.006844e+002
4.000000e+002,3.305245e-005,-8.961593e+001
4.012500e+002,8.425949e-006,-1.014876e+002
4.025000e+002,2.334310e-006,-1.126368e+002
4.037500e+002,1.004166e-006,-1.199639e+002
4.050000e+002,1.703263e-006,-1.153744e+002
4.062500e+002,1.490882e-006,-1.165311e+002
4.075000e+002,7.351968e-007,-1.226719e+002
4.087500e+002,4.459846e-007,-1.270136e+002
4.100000e+002,1.440050e-007,-1.368324e+002
4.112500e+002,1.875765e-006,-1.145364e+002
4.125000e+002,2.047309e-006,-1.137763e+002
4.137500e+002,4.053469e-006,-1.078435e+002
4.150000e+002,4.404830e-006,-1.071214e+002
4.162500e+002,1.193881e-006,-1.184608e+002
4.175000e+002,8.914987e-007,-1.209976e+002
4.187500e+002,7.880077e-006,-1.020694e+002
4.200000e+002,1.728170e-005,-9.524827e+001
4.212500e+002,1.267363e-006,-1.179420e+002
4.225000e+002,2.152259e-005,-9.334211e+001
4.237500e+002,2.714183e-005,-9.132722e+001
4.250000e+002,3.733923e-005,-8.855669e+001
4.262500e+002,1.794221e-004,-7.492248e+001
4.275000e+002,3.084577e-006,-1.102161e+002
4.287500e+002,8.901672e-005,-8.101057e+001
4.300000e+002,8.284816e-005,-8.163434e+001
4.312500e+002,1.206558e-004,-7.836904e+001
4.325000e+002,3.482532e-006,-1.091621e+002
4.337500e+002,1.607304e-006,-1.158780e+002
4.350000e+002,1.646772e-006,-1.156673e+002
4.362500e+002,2.429684e-006,-1.122890e+002
4.375000e+002,1.164738e-006,-1.186754e+002
4.387500e+002,1.666235e-007,-1.355653e+002
4.400000e+002,6.371213e-006,-1.039156e+002
4.412500e+002,4.180794e-006,-1.075748e+002
4.425000e+002,5.598019e-006,-1.050393e+002
4.437500e+002,1.998780e-005,-9.398470e+001
4.450000e+002,1.233854e-005,-9.817472e+001
4.462500e+002,1.096687e-004,-7.919835e+001
4.475000e+002,2.833341e-004,-7.095402e+001
4.487500e+002,1.223414e-004,-7.824853e+001
4.500000e+002,5.487054e-005,-8.521322e+001
4.512500e+002,1.310676e-005,-9.765010e+001
4.525000e+002,1.598965e-005,-9.592322e+001
4.537500e+002,1.952298e-005,-9.418908e+001
4.550000e+002,1.486400e-005,-9.655728e+001
4.562500e+002,3.554273e-005,-8.898498e+001
4.575000e+002,1.664583e-004,-7.557389e+001
4.587500e+002,1.737616e-004,-7.520092e+001
4.600000e+002,5.275104e-006,-1.055554e+002
4.612500e+002,2.662372e-005,-9.149462e+001
4.625000e+002,1.174187e-005,-9.860526e+001
4.637500e+002,1.056380e-005,-9.952360e+001
4.650000e+002,8.210472e-005,-8.171264e+001
4.662500e+002,5.537625e-005,-8.513353e+001
4.675000e+002,9.899290e-004,-6.008792e+001
4.687500e+002,6.444949e-004,-6.381561e+001
4.700000e+002,3.299123e-005,-8.963203e+001
4.712500e+002,3.523830e-005,-8.905970e+001
4.725000e+002,6.337022e-005,-8.396230e+001
4.737500e+002,4.387606e-004,-6.715545e+001
4.750000e+002,3.218831e-003,-4.984604e+001
4.762500e+002,1.283426e-003,-5.783258e+001
4.775000e+002,1.537566e-004,-7.626333e+001
4.787500e+002,5.452190e-005,-8.526858e+001
4.800000e+002,5.134436e-006,-1.057901e+002
4.812500e+002,2.046698e-006,-1.137789e+002
4.825000e+002,1.433398e-007,-1.368727e+002
4.837500e+002,8.530684e-006,-1.013803e+002
4.850000e+002,4.244936e-005,-8.744258e+001
4.862500e+002,9.069641e-005,-8.084820e+001
4.875000e+002,8.343218e-005,-8.157333e+001
4.887500e+002,3.336306e-005,-8.953468e+001
4.900000e+002,1.700377e-005,-9.538910e+001
4.912500e+002,9.810113e-006,-1.001665e+002
4.925000e+002,8.151772e-006,-1.017750e+002
4.937500e+002,2.369543e-005,-9.250671e+001
4.950000e+002,9.465993e-005,-8.047668e+001
4.962500e+002,9.489665e-004,-6.045498e+001
4.975000e+002,2.056242e-003,-5.373851e+001
4.987500e+002,3.585301e-004,-6.890949e+001
5.000000e+002,1.497953e-006,-1.164900e+002
5.012500e+002,3.299588e-006,-1.096308e+002
5.025000e+002,1.389358e-006,-1.171437e+002
5.037500e+002,2.140652e-005,-9.338908e+001
5.050000e+002,2.330900e-004,-7.264953e+001
5.062500e+002,1.839689e-003,-5.470511e+001
5.075000e+002,1.762716e-003,-5.507635e+001
5.087500e+002,1.125128e-004,-7.897596e+001
5.100000e+002,1.764316e-004,-7.506847e+001
5.112500e+002,1.036008e-004,-7.969274e+001
5.125000e+002,2.758850e-005,-9.118544e+001
5.137500e+002,1.178587e-004,-7.857276e+001
5.150000e+002,3.896517e-004,-6.818647e+001
5.162500e+002,6.069003e-004,-6.433765e+001
5.175000e+002,3.531332e-004,-6.904123e+001
5.187500e+002,9.924473e-005,-8.006585e+001
5.200000e+002,4.332361e-005,-8.726551e+001
5.212500e+002,2.250579e-005,-9.295411e+001
5.225000e+002,4.222014e-006,-1.074896e+002
5.237500e+002,9.444088e-006,-1.004968e+002
5.250000e+002,5.633097e-005,-8.498505e+001
5.262500e+002,1.806571e-004,-7.486290e+001
5.275000e+002,1.131692e-004,-7.892543e+001
5.287500e+002,2.632136e-005,-9.159383e+001
5.300000e+002,2.529753e-005,-9.193844e+001
5.312500e+002,1.315770e-005,-9.761640e+001
5.325000e+002,1.949966e-005,-9.419946e+001
5.337500e+002,6.396633e-005,-8.388097e+001
5.350000e+002,9.660224e-005,-8.030026e+001
5.362500e+002,1.058413e-003,-5.950690e+001
5.375000e+002,1.154263e-003,-5.875390e+001
5.387500e+002,8.516661e-005,-8.139461e+001
5.400000e+002,7.119642e-006,-1.029508e+002
5.412500e+002,5.710157e-006,-1.048670e+002
5.425000e+002,1.046624e-005,-9.960418e+001
5.437500e+002,5.162906e-006,-1.057421e+002
5.450000e+002,1.247235e-005,-9.808103e+001
5.462500e+002,6.451508e-005,-8.380678e+001
5.475000e+002,3.129149e-005,-9.009148e+001
5.487500e+002,9.599315e-006,-1.003552e+002
5.500000e+002,5.701208e-007,-1.248807e+002
5.512500e+002,3.332769e-006,-1.095439e+002
5.525000e+002,9.252388e-006,-1.006749e+002
5.537500e+002,5.786446e-006,-1.047518e+002
5.550000e+002,2.602749e-005,-9.169136e+001
5.562500e+002,2.982992e-005,-9.050696e+001
5.575000e+002,1.295596e-005,-9.775061e+001
5.587500e+002,6.138298e-006,-1.042390e+002
5.600000e+002,1.618338e-005,-9.581861e+001
5.612500e+002,2.773656e-005,-9.113895e+001
5.625000e+002,8.132751e-005,-8.179525e+001
5.637500e+002,2.262856e-004,-7.290686e+001
5.650000e+002,1.831123e-004,-7.474565e+001
5.662500e+002,2.157641e-005,-9.332042e+001
5.675000e+002,4.374054e-005,-8.718232e+001
5.687500e+002,3.093183e-006,-1.101919e+002
5.700000e+002,3.898961e-005,-8.818102e+001
5.712500e+002,2.122411e-004,-7.346341e+001
5.725000e+002,1.525756e-004,-7.633030e+001
5.737500e+002,9.364537e-005,-8.057027e+001
5.750000e+002,1.550639e-004,-7.618979e+001
5.762500e+002,2.574537e-005,-9.178602e+001
5.775000e+002,2.865222e-005,-9.085683e+001
5.787500e+002,5.084890e-005,-8.587437e+001
5.800000e+002,2.168624e-005,-9.327631e+001
5.812500e+002,2.814687e-006,-1.110114e+002
5.825000e+002,2.888708e-006,-1.107859e+002
5.837500e+002,2.048787e-005,-9.377006e+001
5.850000e+002,8.851482e-005,-8.105968e+001
5.862500e+002,3.307290e-004,-6.961056e+001
5.875000e+002,9.950400e-005,-8.004319e+001
5.887500e+002,2.374162e-005,-9.248979e+001
5.900000e+002,3.778387e-005,-8.845387e+001
5.912500e+002,2.607245e-006,-1.116764e+002
5.925000e+002,7.686138e-005,-8.228584e+001
5.937500e+002,4.652510e-004,-6.664625e+001
5.950000e+002,6.544551e-004,-6.368240e+001
5.962500e+002,6.658703e-004,-6.353221e+001
5.975000e+002,2.843307e-004,-7.092353e+001
5.987500e+002,4.702082e-006,-1.065542e+002
6.000000e+002,6.257036e-005,-8.407263e+001
6.012500e+002,7.311907e-005,-8.271939e+001
6.025000e+002,1.219470e-004,-7.827658e+001
6.037500e+002,3.501460e-005,-8.911502e+001
6.050000e+002,3.487074e-004,-6.915078e+001
6.062500e+002,4.236979e-004,-6.745887e+001
6.075000e+002,1.366707e-004,-7.728649e+001
6.087500e+002,2.088434e-006,-1.136036e+002
6.100000e+002,2.535194e-006,-1.119198e+002
6.112500e+002,4.423930e-005,-8.708384e+001
6.125000e+002,4.301450e-005,-8.732770e+001
6.137500e+002,5.157829e-006,-1.057507e+002
6.150000e+002,4.951199e-005,-8.610579e+001
6.162500e+002,9.130520e-005,-8.079009e+001
6.175000e+002,1.040395e-004,-7.965604e+001
6.187500e+002,6.038090e-005,-8.438201e+001
6.200000e+002,2.767960e-005,-9.115680e+001
6.212500e+002,8.382761e-006,-1.015323e+002
6.225000e+002,5.503136e-005,-8.518780e+001
6.237500e+002,2.817014e-004,-7.100422e+001
6.250000e+002,2.818165e-004,-7.100067e+001
6.262500e+002,1.768329e-004,-7.504874e+001
6.275000e+002,1.428801e-004,-7.690057e+001
6.287500e+002,1.757903e-004,-7.510010e+001
6.300000e+002,6.562592e-006,-1.036585e+002
6.312500e+002,5.369610e-005,-8.540115e+001
6.325000e+002,6.656994e-005,-8.353444e+001
6.337500e+002,3.013653e-005,-9.041813e+001
6.350000e+002,7.452017e-005,-8.255452e+001
6.362500e+002,2.023964e-004,-7.387594e+001
6.375000e+002,1.537898e-005,-9.626145e+001
6.387500e+002,1.135256e-005,-9.889813e+001
6.400000e+002,9.709154e-005,-8.025637e+001
6.412500e+002,2.479987e-004,-7.211101e+001
6.425000e+002,7.387154e-004,-6.263046e+001
6.437500e+002,9.212890e-004,-6.071208e+001
6.450000e+002,2.539055e-005,-9.190656e+001
6.462500e+002,1.499308e-004,-7.648218e+001
6.475000e+002,3.210010e-006,-1.098699e+002
6.487500e+002,4.119172e-005,-8.770380e+001
6.500000e+002,1.382861e-004,-7.718443e+001
6.512500e+002,2.272011e-004,-7.287179e+001
6.525000e+002,1.068781e-004,-7.942222e+001
6.537500e+002,2.594849e-004,-7.171776e+001
6.550000e+002,3.362537e-004,-6.946666e+001
6.562500e+002,8.801175e-004,-6.110919e+001
6.575000e+002,3.114599e-004,-7.013196e+001
6.587500e+002,1.928188e-005,-9.429701e+001
6.600000e+002,9.287783e-006,-1.006418e+002
6.612500e+002,3.257383e-005,-8.974262e+001
6.625000e+002,8.364583e-005,-8.155111e+001
6.637500e+002,7.108296e-005,-8.296469e+001
6.650000e+002,1.091864e-005,-9.923663e+001
6.662500e+002,7.049029e-006,-1.030374e+002
6.675000e+002,2.095366e-006,-1.135748e+002
6.687500e+002,3.682979e-006,-1.086760e+002
6.700000e+002,4.532760e-006,-1.068727e+002
6.712500e+002,1.796166e-005,-9.491307e+001
6.725000e+002,2.233689e-004,-7.301955e+001
6.737500e+002,2.767291e-004,-7.115890e+001
6.750000e+002,1.295129e-004,-7.775374e+001
6.762500e+002,4.869895e-005,-8.624961e+001
6.775000e+002,2.065452e-005,-9.369970e+001
6.787500e+002,2.216136e-004,-7.308807e+001
6.800000e+002,1.879451e-004,-7.451938e+001
6.812500e+002,2.658684e-004,-7.150667e+001
6.825000e+002,7.785598e-004,-6.217416e+001
6.837500e+002,3.239687e-004,-6.978994e+001
